AuthorId,PageRank,PageRank05,InDegreeStrength,InDegree,OutDegreeStrength,OutDegree,Gender,Rank,AuthorId.1,Rank.1,NormalizedName,DisplayName,LastKnownAffiliationId,PaperCount,PaperFamilyCount,CitationCount,CreatedDate,DisplayName.1
2640352042,0.00045507943,0.000244331,6278.6377,14708.0,34.5,37.0,1,12492,2640352042,12492,myron s scholes,Myron S. Scholes,97018004.0,16,12,22934,2017-06-30,Myron S. Scholes
2306286207,0.0004546125,0.00021124922,9173.556,13899.0,725.1705,523.0,1,12480,2306286207,12480,stewart c myers,Stewart C. Myers,63966007.0,109,103,35089,2016-06-24,Stewart C. Myers
660390004,0.00045339743,0.00014270142,3552.9314,3719.0,117.88095,51.0,1,13051,660390004,13051,john c harsanyi,John C. Harsanyi,95457486.0,113,111,14314,2016-06-24,John C. Harsanyi
2146266566,0.00045287987,0.00022860494,16527.588,17957.0,2570.0894,1995.0,1,12425,2146266566,12425,campbell r harvey,Campbell R. Harvey,1321305853.0,244,218,39363,2016-06-24,Campbell R. Harvey
2102669565,0.0004519598,0.00017059487,12428.238,7246.0,1784.0139,744.0,0,13198,2102669565,13198,laurence ball,Laurence Ball,145311948.0,108,87,9280,2016-06-24,Laurence Ball
101678371,0.00044994912,5.790652e-05,684.0611,922.0,1.0,1.0,1,13917,101678371,13917,paul m sweezy,Paul M. Sweezy,136199984.0,579,576,3571,2016-06-24,Paul M. Sweezy
93140998,0.00044299226,0.00019319016,9106.0,8112.0,16.0,16.0,1,13271,93140998,13271,nicholas kaldor,Nicholas Kaldor,241749.0,113,111,12701,2016-06-24,Nicholas Kaldor
2164311125,0.00043815415,0.00019528472,4412.567,5155.0,84.333336,58.0,1,13370,2164311125,13370,theodore w schultz,Theodore W. Schultz,40347166.0,188,186,8631,2016-06-24,Theodore W. Schultz
2024724146,0.0004356275,0.00014330918,3389.8167,4323.0,24.0,17.0,1,13519,2024724146,13519,jan mossin,Jan Mossin,931913249.0,19,19,4960,2016-06-24,Jan Mossin
2268655293,0.00043502342,0.00014982143,12141.851,12028.0,1410.2778,1024.0,1,12610,2268655293,12610,martin eichenbaum,Martin Eichenbaum,111979921.0,146,116,21536,2016-06-24,Martin Eichenbaum
2164884428,0.00043438224,0.0001506103,3881.0693,4241.0,306.5909,196.0,1,13291,2164884428,13291,harry g johnson,Harry G. Johnson,40347166.0,346,342,6327,2016-06-24,Harry G. Johnson
1503407247,0.00043376477,0.0001780632,17110.47,14695.0,1921.7992,1020.0,1,12853,1503407247,12853,jordi gali,Jordi Galí,170486558.0,151,132,29542,2016-06-24,Jordi Galí
2111949140,0.00043355572,0.00018056945,12063.611,13422.0,1419.382,1034.0,1,12325,2111949140,12325,mark w watson,Mark W. Watson,1321305853.0,212,201,35688,2016-06-24,Mark W. Watson
2054025372,0.0004323884,0.00016956982,12622.122,13345.0,1684.8611,1262.0,1,12660,2054025372,12660,sergio rebelo,Sergio Rebelo,111979921.0,134,108,20342,2016-06-24,Sergio Rebelo
2142476337,0.0004321939,7.418972e-05,1857.9,2112.0,1.0,1.0,0,13464,2142476337,13464,jane jacobs,Jane Jacobs,,24,24,11823,2016-06-24,Jane Jacobs
2105354520,0.00042956046,0.00014009925,9004.705,6765.0,1103.9584,441.0,1,13280,2105354520,13280,andrew b abel,Andrew B. Abel,79576946.0,106,85,9170,2016-06-24,Andrew B. Abel
2210449200,0.0004284018,0.000189485,9677.541,11545.0,1668.3667,1149.0,1,12647,2210449200,12647,darrell duffie,Darrell Duffie,97018004.0,194,173,27301,2016-06-24,Darrell Duffie
2158263865,0.00042838644,0.00017037011,7142.854,7030.0,377.6111,363.0,1,12674,2158263865,12674,ariel rubinstein,Ariel Rubinstein,16391192.0,195,183,23508,2016-06-24,Ariel Rubinstein
2118103072,0.00042575345,0.00021692617,6153.964,7964.0,90.5,86.0,1,10905,2118103072,10905,herbert a simon,Herbert A. Simon,31512782.0,904,882,138555,2016-06-24,Herbert A. Simon
2617496028,0.00042537492,0.00013651022,4095.7156,6034.0,749.0119,612.0,1,12966,2617496028,12966,robert wilson,Robert Wilson,97018004.0,163,154,11933,2017-06-05,Robert Wilson
2044575498,0.00042470204,0.00017672117,11428.506,20117.0,959.052,859.0,1,12700,2044575498,12700,david h romer,David H. Romer,95457486.0,101,91,24411,2016-06-24,David H. Romer
711116407,0.00042320858,0.00020420313,12367.094,18064.0,1725.0979,1657.0,0,12466,711116407,12466,sheridan titman,Sheridan Titman,86519309.0,225,201,40785,2016-06-24,Sheridan Titman
2467536297,0.00042196704,0.00016835413,4753.961,5828.0,3.0,4.0,1,13342,2467536297,13342,frank h knight,Frank H. Knight,126307644.0,238,234,11514,2016-07-22,Frank H. Knight
2486161285,0.0004189754,0.00015309647,6826.9443,5607.0,1228.5222,554.0,1,13295,2486161285,13295,jacob a frenkel,Jacob A. Frenkel,1310145890.0,213,193,7988,2016-08-23,Jacob A. Frenkel
2303574987,0.0004182868,0.000202561,10843.378,10816.0,781.1361,637.0,1,12273,2303574987,12273,adam b jaffe,Adam B. Jaffe,65321883.0,148,129,33805,2016-06-24,Adam B. Jaffe
2296318704,0.00041703798,0.00012991493,8503.253,8400.0,1495.7346,1092.0,1,13364,2296318704,13364,julio j rotemberg,Julio J. Rotemberg,136199984.0,121,107,11693,2016-06-24,Julio J. Rotemberg
1979423997,0.00041212369,0.00017062081,6666.941,5310.0,104.666664,171.0,1,13092,1979423997,13092,sam peltzman,Sam Peltzman,40347166.0,76,74,9640,2016-06-24,Sam Peltzman
2609526882,0.00041091567,0.0001601687,5199.6694,7162.0,240.02777,184.0,1,13330,2609526882,13330,mark rubinstein,Mark Rubinstein,95457486.0,61,58,11403,2017-05-05,Mark Rubinstein
2117247785,0.0004108773,0.0001215261,6464.9165,8376.0,1729.3623,914.0,1,12357,2117247785,12357,lars peter hansen,Lars Peter Hansen,40347166.0,240,224,28010,2016-06-24,Lars Peter Hansen
2136278426,0.00040505693,0.00013721269,3581.8916,4394.0,82.75,110.0,1,13210,2136278426,13210,john w pratt,John W. Pratt,136199984.0,79,77,9392,2016-06-24,John W. Pratt
1230522206,0.00039956823,0.00013999516,4620.4,6600.0,23.0,29.0,1,13219,1230522206,13219,irving fisher,Irving Fisher,32971472.0,169,167,10753,2016-06-24,Irving Fisher
844719058,0.00039882617,0.00010516691,1947.0,2377.0,3.0,2.0,1,13384,844719058,13384,gunnar myrdal,Gunnar Myrdal,161593684.0,132,130,9104,2016-06-24,Gunnar Myrdal
2102201377,0.0003959425,0.0001321433,4598.281,6189.0,233.75,278.0,1,12649,2102201377,12649,michael rothschild,Michael Rothschild,135310074.0,85,82,15834,2016-06-24,Michael Rothschild
1508039708,0.00039486296,0.0001765347,12693.3955,12055.0,2712.204,1625.0,1,12826,1508039708,12826,robert c feenstra,Robert C. Feenstra,84218800.0,275,238,21769,2016-06-24,Robert C. Feenstra
687222870,0.00039225427,0.00014617933,5823.0,6449.0,182.66667,188.0,1,12763,687222870,12763,gordon tullock,Gordon Tullock,162714631.0,395,395,21390,2016-06-24,Gordon Tullock
1709076177,0.00039060775,0.00013186756,7049.743,8809.0,2150.2375,1307.0,-1,13091,1709076177,13091,b douglas bernheim,B. Douglas Bernheim,97018004.0,153,133,16588,2016-06-24,B. Douglas Bernheim
1761395358,0.00038693048,0.00012048656,5765.842,5394.0,1171.5486,698.0,1,13563,1761395358,13563,george m constantinides,George M. Constantinides,40347166.0,83,70,8623,2016-06-24,George M. Constantinides
641837166,0.00038552136,0.00014621006,11594.239,8731.0,1419.8212,1166.0,1,13391,641837166,13391,christopher pissarides,Christopher Pissarides,909854389.0,229,209,17979,2016-06-24,Christopher Pissarides
1982678426,0.0003839709,0.00014679448,4078.0342,7489.0,33.0,63.0,1,12699,1982678426,12699,armen a alchian,Armen A. Alchian,161318765.0,44,43,18371,2016-06-24,Armen A. Alchian
2160317845,0.0003834198,0.00018768976,6086.984,9786.0,1010.15454,943.0,1,12286,2160317845,12286,daniel mcfadden,Daniel McFadden,95457486.0,215,196,40752,2016-06-24,Daniel McFadden
2150889762,0.00038328348,0.00013517437,8826.527,9554.0,2131.2332,1316.0,1,13036,2150889762,13036,ricardo j caballero,Ricardo J. Caballero,63966007.0,214,178,14926,2016-06-24,Ricardo J. Caballero
2158988026,0.00038213845,0.00015321617,6284.548,6971.0,1318.248,991.0,1,12666,2158988026,12666,alvin e roth,Alvin E. Roth,97018004.0,321,304,30231,2016-06-24,Alvin E. Roth
2769084795,0.00037798917,0.00011770171,3039.7722,5108.0,288.58334,166.0,-1,13133,2769084795,13133,benjamin klein,Benjamin Klein,161318765.0,68,68,10665,2017-12-04,Benjamin Klein
2073546224,0.00037732505,0.000185823,8403.797,7621.0,870.05,635.0,0,13182,2073546224,13182,anne o krueger,Anne O. Krueger,145311948.0,264,259,11824,2016-06-24,Anne O. Krueger
2165863739,0.00037658357,0.00014704013,3854.9238,3765.0,2.047619,17.0,1,12717,2165863739,12717,john f nash,John F. Nash,20089843.0,30,30,20881,2016-06-24,John F. Nash
2131589276,0.00037109104,0.00010052507,4190.1084,4150.0,700.3333,456.0,1,13405,2131589276,13405,neil wallace,Neil Wallace,130769515.0,135,126,7212,2016-06-24,Neil Wallace
2299606345,0.0003696639,0.00017311065,5560.785,11308.0,93.333336,105.0,1,12690,2299606345,12690,john c cox,John C. Cox,63966007.0,24,23,19771,2016-06-24,John C. Cox
2121052654,0.00036838296,0.0001449852,6115.566,8485.0,393.22223,420.0,0,13249,2121052654,13249,hayne e leland,Hayne E. Leland,95457486.0,62,61,14418,2016-06-24,Hayne E. Leland
2335589104,0.00036309267,0.00013987851,2464.975,6216.0,25.166666,36.0,1,12299,2335589104,12299,oskar morgenstern,Oskar Morgenstern,20089843.0,127,125,22011,2016-06-24,Oskar Morgenstern
3214168,0.0003624853,0.000172076,10358.08,13975.0,2005.0917,1595.0,1,12374,3214168,12374,rene m stulz,René M. Stulz,1321305853.0,303,272,46388,2016-06-24,René M. Stulz
2742823709,0.00036052256,0.00012176273,6647.4487,10498.0,871.05554,849.0,1,12997,2742823709,12997,finn e kydland,Finn E. Kydland,154570441.0,112,102,16511,2017-08-17,Finn E. Kydland
2025229290,0.00035945734,0.00014796181,5272.564,7333.0,1080.7222,1088.0,1,13058,2025229290,13058,richard schmalensee,Richard Schmalensee,63966007.0,259,249,14774,2016-06-24,Richard Schmalensee
1965111635,0.00035915678,0.00017596029,12101.654,19695.0,542.0836,794.0,1,11771,1965111635,11771,rafael la porta,Rafael La Porta,107672454.0,67,55,63420,2016-06-24,Rafael La Porta
2293015059,0.00035823236,0.00013485638,8159.1084,11423.0,1045.9791,935.0,1,13209,2293015059,13209,boyan jovanovic,Boyan Jovanovic,57206974.0,145,124,19039,2016-06-24,Boyan Jovanovic
2250404557,0.00035645394,0.00014637047,12691.649,7669.0,4573.164,1814.0,1,13182,2250404557,13182,charles m engel,Charles M. Engel,135310074.0,174,147,11924,2016-06-24,Charles M. Engel
2165717956,0.00035370275,0.00015100303,6218.812,6530.0,193.0,140.0,1,13721,2165717956,13721,robert a mundell,Robert A. Mundell,78577930.0,104,102,8175,2016-06-24,Robert A. Mundell
1981418622,0.0003522506,0.0001669852,13851.141,10214.0,1688.61,828.0,1,13017,1981418622,13017,roberto perotti,Roberto Perotti,71209653.0,107,93,17117,2016-06-24,Roberto Perotti
1387620779,0.0003509302,9.7804485e-05,2880.0693,3066.0,486.91666,432.0,1,13159,1387620779,13159,roy radner,Roy Radner,57206974.0,134,132,8734,2016-06-24,Roy Radner
1445092023,0.00035047357,0.00016939425,7377.411,8035.0,1014.25,564.0,1,13581,1445092023,13581,ronald i mckinnon,Ronald I. McKinnon,97018004.0,172,168,10363,2016-06-24,Ronald I. McKinnon
50916543,0.00034997734,0.00014789007,9172.2,11495.0,1135.132,954.0,1,12975,50916543,12975,robert j hodrick,Robert J. Hodrick,78577930.0,89,72,15963,2016-06-24,Robert J. Hodrick
2147979303,0.00034580822,0.00013811141,8099.1436,7672.0,1503.8671,982.0,1,12849,2147979303,12849,jonathan gruber,Jonathan Gruber,63966007.0,349,287,21500,2016-06-24,Jonathan Gruber
2192146268,0.00034501957,0.0001743299,6201.586,10552.0,471.18332,723.0,1,12279,2192146268,12279,sidney g winter,Sidney G. Winter,79576946.0,137,126,48704,2016-06-24,Sidney G. Winter
2252126099,0.00034448825,0.00016639606,7340.1055,11685.0,590.7889,478.0,1,12617,2252126099,12617,carl shapiro,Carl Shapiro,95457486.0,143,129,30566,2016-06-24,Carl Shapiro
260955992,0.0003434571,0.00012442809,6427.2437,8498.0,832.58215,758.0,1,12877,260955992,12877,eric maskin,Eric Maskin,136199984.0,222,209,20873,2016-06-24,Eric Maskin
2618597908,0.00034273887,0.00013448196,4790.1416,4685.0,45.0,49.0,0,13166,2618597908,13166,joan robinson,Joan Robinson,154425047.0,515,509,13749,2017-06-05,Joan Robinson
2130310236,0.0003421826,0.00014129661,3802.9639,4538.0,44.22222,51.0,1,11593,2130310236,11593,benoit b mandelbrot,Benoit B. Mandelbrot,32971472.0,342,339,58855,2016-06-24,Benoit B. Mandelbrot
2159456736,0.00033994432,0.00012016007,6483.9697,10276.0,927.7361,658.0,1,13083,2159456736,13083,robert f stambaugh,Robert F. Stambaugh,79576946.0,68,57,15127,2016-06-24,Robert F. Stambaugh
2138656752,0.00033663466,0.00018041149,13477.67,15348.0,2459.996,2598.0,1,12841,2138656752,12841,andrew k rose,Andrew K. Rose,95457486.0,296,262,27216,2016-06-24,Andrew K. Rose
2421304513,0.0003348943,0.00017765429,12843.152,9058.0,3644.8347,1352.0,1,12863,2421304513,12863,richard e baldwin,Richard E. Baldwin,951315.0,285,252,17344,2016-06-24,Richard E. Baldwin
1418239632,0.0003325913,0.00013060975,6380.433,5906.0,1589.0667,1062.0,1,13255,1418239632,13255,robert a moffitt,Robert A. Moffitt,145311948.0,246,232,14201,2016-06-24,Robert A. Moffitt
2097491087,0.00033194147,0.00014124953,9553.568,11499.0,1447.8889,1119.0,1,11970,2097491087,11970,james h stock,James H. Stock,136199984.0,225,209,53553,2016-06-24,James H. Stock
1978712343,0.000331778,0.00020720383,8740.471,14569.0,515.1875,740.0,1,11684,1978712343,11684,clive w j granger,Clive W. J. Granger,36258959.0,376,330,86659,2016-06-24,Clive W. J. Granger
2070295757,0.0003299961,0.00014253195,5710.68,4959.0,22.162394,57.0,1,12617,2070295757,12617,friedrich a von hayek,Friedrich A. von Hayek,40347166.0,282,277,27180,2016-06-24,Friedrich A. von Hayek
2033879852,0.00032685662,0.00013565455,10194.485,12130.0,1643.2059,1246.0,1,12848,2033879852,12848,guido tabellini,Guido Tabellini,71209653.0,200,184,27668,2016-06-24,Guido Tabellini
125896300,0.00032550984,0.00016482515,6633.874,8650.0,741.5406,701.0,1,12623,125896300,12623,hal r varian,Hal R. Varian,1291425158.0,245,224,28917,2016-06-24,Hal R. Varian
740423593,0.00032493836,0.000104914885,6108.2417,5835.0,1033.3715,666.0,0,13525,740423593,13525,christina d romer,Christina D. Romer,95457486.0,87,82,7572,2016-06-24,Christina D. Romer
2019596415,0.00032461542,0.00011615238,5507.05,4210.0,1422.8334,565.0,1,12938,2019596415,12938,steven shavell,Steven Shavell,136199984.0,224,193,14535,2016-06-24,Steven Shavell
2122683540,0.0003217511,0.00010083521,7877.2334,6952.0,2318.561,1273.0,1,13414,2122683540,13414,richard rogerson,Richard Rogerson,20089843.0,174,150,12055,2016-06-24,Richard Rogerson
286610014,0.00032130245,0.00013595144,6697.892,6136.0,1314.1666,579.0,1,13502,286610014,13502,agnar sandmo,Agnar Sandmo,931913249.0,101,100,8724,2016-06-24,Agnar Sandmo
2301622718,0.00032034094,0.00012371594,6644.969,8232.0,557.5917,420.0,1,12792,2301622718,12792,ariel pakes,Ariel Pakes,136199984.0,113,98,19267,2016-06-24,Ariel Pakes
133830714,0.0003200311,0.00011763567,3745.5103,4042.0,165.16667,225.0,1,13737,133830714,13737,arnold c harberger,Arnold C. Harberger,161318765.0,172,169,4922,2016-06-24,Arnold C. Harberger
82914580,0.00031882324,0.00020388809,13048.739,15447.0,2019.1917,1478.0,1,11923,82914580,11923,tim bollerslev,Tim Bollerslev,170897317.0,165,138,59328,2016-06-24,Tim Bollerslev
2045430340,0.00031858208,0.00015984343,4455.556,6109.0,341.75,280.0,1,13236,2045430340,13236,gregory c chow,Gregory C. Chow,20089843.0,263,259,9796,2016-06-24,Gregory C. Chow
571786997,0.0003178678,0.00012200419,4280.3975,9897.0,1069.086,1773.0,1,12458,571786997,12458,richard j zeckhauser,Richard J. Zeckhauser,136199984.0,429,403,28318,2016-06-24,Richard J. Zeckhauser
2160592704,0.00031759267,0.00010240763,3080.565,4072.0,129.25,172.0,-1,13426,2160592704,13426,finis welch,Finis Welch,91045830.0,100,97,7864,2016-06-24,Finis Welch
705631988,0.00031714773,7.07604e-05,1038.2778,1960.0,0.33333334,1.0,1,12555,705631988,12555,eric r ziegel,Eric R. Ziegel,76456133.0,296,296,29049,2016-06-24,Eric R. Ziegel
2262972509,0.00031565427,9.752963e-05,3169.7695,3630.0,336.16666,219.0,1,13552,2262972509,13552,frank hahn,Frank Hahn,241749.0,94,94,6211,2016-06-24,Frank Hahn
2066080023,0.00031396848,0.00013828267,10740.063,12810.0,1654.6777,1295.0,1,13006,2066080023,13006,peter howitt,Peter Howitt,27804330.0,153,136,21378,2016-06-24,Peter Howitt
2250081344,0.00031187994,0.00014482184,8690.186,12630.0,1865.1611,1640.0,-1,12324,2250081344,12324,james a robinson,James A. Robinson,40347166.0,289,261,53671,2016-06-24,James A. Robinson
2320065784,0.00031152985,0.00011216224,5340.7344,9210.0,1552.8917,1390.0,1,12714,2320065784,12714,william a brock,William A. Brock,135310074.0,258,240,27555,2016-06-24,William A. Brock
2031589502,0.0003112319,0.00016182805,10155.059,14436.0,2288.425,1505.0,1,12777,2031589502,12777,william easterly,William Easterly,57206974.0,180,170,31422,2016-06-24,William Easterly
2130801860,0.00031086014,0.00016022784,5001.162,5953.0,22.0,27.0,-1,13636,2130801860,13636,w arthur lewis,W. Arthur Lewis,20089843.0,80,80,8314,2016-06-24,W. Arthur Lewis
1969182154,0.00030956982,0.00013147372,6346.3438,8922.0,1221.0361,941.0,-1,12836,1969182154,12836,jeanjacques laffont,Jean-Jacques Laffont,1174212.0,289,276,24072,2016-06-24,Jean-Jacques Laffont
227357432,0.00030915198,9.835637e-05,2867.4375,3626.0,1527.9166,781.0,1,12893,227357432,12893,martin shubik,Martin Shubik,142094635.0,504,498,11567,2016-06-24,Martin Shubik
2083579614,0.00030749192,0.00016704063,11230.202,13970.0,950.08887,668.0,1,13165,2083579614,13165,xavier salaimartin,Xavier Sala-i-Martin,78577930.0,110,98,19792,2016-06-24,Xavier Sala-i-Martin
2126249377,0.00030733028,0.00020845173,13461.984,12110.0,3032.1404,1913.0,1,12176,2126249377,12176,allen n berger,Allen N. Berger,155781252.0,314,277,42433,2016-06-24,Allen N. Berger
1157851306,0.0003057655,0.0001529804,4827.7476,5756.0,1301.8611,705.0,1,13132,1157851306,13132,paul l joskow,Paul L. Joskow,63966007.0,186,178,13743,2016-06-24,Paul L. Joskow
2062973059,0.0003055894,0.00013666452,3427.1055,4747.0,69.5,72.0,1,12946,2062973059,12946,edwin mansfield,Edwin Mansfield,79576946.0,100,98,14405,2016-06-24,Edwin Mansfield
2146970015,0.00030544295,0.00010283368,4944.5,7300.0,1240.0167,796.0,1,13317,2146970015,13317,allan h meltzer,Allan H Meltzer,74973139.0,424,421,10574,2016-06-24,Allan H Meltzer
63599256,0.00030476254,0.00011721041,5928.697,5594.0,2155.2854,1230.0,1,13249,63599256,13249,daniel s hamermesh,Daniel S. Hamermesh,98540497.0,348,299,11664,2016-06-24,Daniel S. Hamermesh
2105468955,0.00030196208,0.00011552898,5489.2275,8745.0,873.80835,786.0,1,13025,2105468955,13025,harvey s rosen,Harvey S. Rosen,20089843.0,183,144,12529,2016-06-24,Harvey S. Rosen
2234928883,0.0002988748,0.00010593034,3361.075,5470.0,1.0,1.0,1,13427,2234928883,13427,r f harrod,Roy Harrod,40120149.0,105,105,7435,2016-06-24,Roy Harrod
3012579829,0.00029828155,0.00015633494,5290.2334,6790.0,0.0,0.0,-1,13423,3012579829,13423,william m dugger,William M. Dugger,,1,1,15181,2020-03-27,William M. Dugger
2223661780,0.000297154,0.00012775042,5743.7583,10704.0,437.2639,444.0,1,12946,2223661780,12946,charles r nelson,Charles R. Nelson,201448701.0,110,106,16480,2016-06-24,Charles R. Nelson
2105834400,0.00029707322,0.00010954548,4643.7666,6344.0,653.69446,577.0,1,13446,2105834400,13446,robert a pollak,Robert A. Pollak,204465549.0,122,113,12865,2016-06-24,Robert A. Pollak
2252456570,0.000295444,0.000114038885,7546.12,8445.0,1762.077,1148.0,-1,12610,2252456570,12610,r glenn hubbard,R. Glenn Hubbard,1321305853.0,204,181,19651,2016-06-24,R. Glenn Hubbard
2167401348,0.00029511098,0.00016455326,8947.316,15236.0,2038.8821,1712.0,1,12689,2167401348,12689,andrew w lo,Andrew W. Lo,63966007.0,304,259,29743,2016-06-24,Andrew W. Lo
2607991787,0.0002944938,0.00013501194,3168.1248,6340.0,297.34445,374.0,1,12673,2607991787,12673,harry m markowitz,Harry M. Markowitz,36258959.0,108,104,13881,2017-05-05,Harry M. Markowitz
619870079,0.00029264015,0.00010052769,5530.0186,7096.0,596.1407,555.0,0,13449,619870079,13449,nancy l stokey,Nancy L. Stokey,40347166.0,61,54,11452,2016-06-24,Nancy L. Stokey
523865281,0.00029250185,0.0001502487,9835.585,12561.0,2231.9573,1750.0,1,12818,523865281,12818,timothy besley,Timothy Besley,909854389.0,324,286,27197,2016-06-24,Timothy Besley
1768877091,0.0002924935,9.296051e-05,5476.933,5624.0,705.9,412.0,1,13818,1768877091,13818,dale t mortensen,Dale T. Mortensen,111979921.0,77,74,9836,2016-06-24,Dale T. Mortensen
185838315,0.00029188386,0.00010531072,3982.9028,5318.0,155.58333,186.0,1,13469,185838315,13469,steven c salop,Steven C. Salop,224982915.0,119,115,8390,2016-06-24,Steven C. Salop
2068923041,0.00028924178,0.00011190063,2722.05,3245.0,107.111115,94.0,1,12452,2068923041,12452,lloyd s shapley,Lloyd S. Shapley,161318765.0,137,135,25970,2016-06-24,Lloyd S. Shapley
2268757675,0.0002891008,0.00010234116,5794.48,6222.0,1483.5546,1150.0,1,13472,2268757675,13472,robert m townsend,Robert M. Townsend,63966007.0,181,166,10871,2016-06-24,Robert M. Townsend
2250337681,0.0002871301,8.543803e-05,1905.8833,2252.0,69.0,49.0,1,12491,2250337681,12491,tjalling c koopmans,Tjalling C. Koopmans,32971472.0,87,84,14692,2016-06-24,Tjalling C. Koopmans
2015727719,0.0002857974,0.00013697463,5822.9824,9558.0,2127.824,1655.0,1,13391,2015727719,13391,john muellbauer,John Muellbauer,40120149.0,200,196,12231,2016-06-24,John Muellbauer
2708752979,0.000285605,9.262455e-05,2824.4944,3170.0,0.0,0.0,-1,14167,2708752979,14167,f p ramsey,F P Ramsey,,1,1,3756,2017-06-30,F P Ramsey
2290364085,0.0002845589,0.0001244868,7847.2705,10079.0,899.0333,617.0,1,13005,2290364085,13005,kenneth a froot,Kenneth A. Froot,136199984.0,166,146,15978,2016-06-24,Kenneth A. Froot
307365758,0.00028378304,0.00012225316,6429.3486,6477.0,604.25,571.0,1,13209,307365758,13209,edward e leamer,Edward E. Leamer,161318765.0,138,135,11475,2016-06-24,Edward E. Leamer
2169048169,0.00028293813,0.00013252127,10311.701,11351.0,1639.0625,752.0,1,13332,2169048169,13332,charles i jones,Charles I. Jones,97018004.0,84,70,18025,2016-06-24,Charles I. Jones
603834321,0.00028266042,0.00012592289,3259.1458,4873.0,692.7792,619.0,1,12948,603834321,12948,marc nerlove,Marc Nerlove,66946132.0,193,187,8869,2016-06-24,Marc Nerlove
2079600578,0.0002812084,0.00012536356,6169.5513,8384.0,959.2278,854.0,1,13087,2079600578,13087,mark r rosenzweig,Mark R. Rosenzweig,32971472.0,215,205,20786,2016-06-24,Mark R. Rosenzweig
2106457119,0.00028095837,6.3147854e-05,1096.875,1355.0,121.666664,120.0,1,14500,2106457119,14500,leif johansen,Leif Johansen,184942183.0,63,63,1707,2016-06-24,Leif Johansen
564597374,0.00028082004,0.00010888637,7239.372,6370.0,930.19446,576.0,1,13348,564597374,13348,allan drazen,Allan Drazen,66946132.0,101,95,9602,2016-06-24,Allan Drazen
1995924522,0.0002800972,0.00013062602,8580.947,7524.0,1377.75,773.0,1,13147,1995924522,13147,james r markusen,James R. Markusen,188538660.0,166,141,17230,2016-06-24,James R. Markusen
2154760292,0.0002797793,0.00015793966,6953.053,10602.0,1250.5847,1393.0,1,12757,2154760292,12757,eduardo s schwartz,Eduardo S. Schwartz,161318765.0,169,152,21587,2016-06-24,Eduardo S. Schwartz
2245631578,0.0002796941,0.000117958945,2324.7805,5642.0,4.2777777,23.0,1,11528,2245631578,11528,john von neumann,John von Neumann,20089843.0,125,123,42056,2016-06-24,John von Neumann
1893101205,0.0002786531,0.00011960626,7044.5776,8564.0,607.80554,562.0,1,13415,1893101205,13415,matthew rabin,Matthew Rabin,95457486.0,114,82,22204,2016-06-24,Matthew Rabin
2401299138,0.0002785763,9.0546426e-05,6136.2275,3937.0,2094.15,751.0,1,13741,2401299138,13741,marvin goodfriend,Marvin Goodfriend,74973139.0,96,90,5459,2016-06-24,Marvin Goodfriend
2025166343,0.00027830907,9.482566e-05,7473.8203,10926.0,1495.907,1055.0,1,12976,2025166343,12976,lawrence j christiano,Lawrence J. Christiano,111979921.0,178,153,22411,2016-06-24,Lawrence J. Christiano
352564052,0.00027818198,0.00010708664,4276.475,6094.0,550.37195,745.0,1,13067,352564052,13067,orley ashenfelter,Orley Ashenfelter,20089843.0,219,206,11352,2016-06-24,Orley Ashenfelter
120181335,0.0002780651,0.00016499372,4821.6084,6475.0,18.5,16.0,1,12768,120181335,12768,albert o hirschman,Albert O. Hirschman,40036882.0,135,132,25819,2016-06-24,Albert O. Hirschman
294688087,0.00027778881,9.5590505e-05,4767.6987,5925.0,620.48334,619.0,1,13449,294688087,13449,robert h topel,Robert H. Topel,40347166.0,80,74,9882,2016-06-24,Robert H. Topel
2051703268,0.00027716786,0.0001158513,4125.0835,8830.0,445.3611,434.0,1,13261,2051703268,13261,jonathan e ingersoll,Jonathan E. Ingersoll,32971472.0,42,38,13945,2016-06-24,Jonathan E. Ingersoll
2430396452,0.00027713893,0.00013632786,4956.657,6679.0,1279.8503,1278.0,1,13326,2430396452,13326,david m newbery,David M Newbery,241749.0,257,254,11181,2016-06-24,David M Newbery
2004392722,0.00027705263,9.135321e-05,3778.3694,4851.0,875.1472,524.0,1,12906,2004392722,12906,david a wise,David A. Wise,136199984.0,307,287,13065,2016-06-24,David A. Wise
300301066,0.00027688048,0.00014374565,5011.8594,5869.0,3.0,7.0,1,13585,300301066,13585,charles m tiebout,Charles M. Tiebout,161318765.0,19,19,10507,2016-06-24,Charles M. Tiebout
705636485,0.0002765307,0.0001285564,5834.9053,7214.0,1097.975,766.0,1,13144,705636485,13144,paul klemperer,Paul Klemperer,40120149.0,90,70,15624,2016-06-24,Paul Klemperer
512628342,0.00027636462,0.000109998706,4342.7153,5184.0,458.66666,354.0,1,12814,512628342,12814,roger b myerson,Roger B. Myerson,40347166.0,127,122,20971,2016-06-24,Roger B. Myerson
2889449799,0.00027627338,0.00010191215,3595.6584,3762.0,166.83333,111.0,-1,13656,2889449799,13656,jacob mincer,Jacob Mincer,78577930.0,23,18,6042,2018-09-07,Jacob Mincer
2087272,0.0002752379,0.0001108861,6865.365,6512.0,2673.8743,1798.0,1,13272,2087272,13272,joel slemrod,Joel Slemrod,27837315.0,325,280,13409,2016-06-24,Joel Slemrod
