72897908	71924100	0.327151418
90986703	121332964	0.415214777
36674726	27206212	0.3414166
127007417	71924100	0.358752578
222925263	88599020	0.479022354
54734793	2908647359	0.531301558
199247680	111337013	0.410790145
109223708	138411078	0.487572521
23	71924100	0.4396191
18031505	199631012	0.436230719
163201634	15153049	0.70047015
181224781	86803240	0.3511856
144748483	3019411411	0
72897908	84393581	0.490493923
90986703	14037181	0.5246032
36674726	142362112	0.346752435
127007417	121608353	0.543915451
222925263	155675718	0.479012161
54734793	185592680	0.3118511
199247680	82339955	0.5256716
109223708	108649604	0.4638581
58	185544564	0.441992819
18031505	166504685	0.460346729
163201634	73411000	0.6284412
181224781	29688787	0.507709265
144748483	143753070	0.4026928
72897908	126322002	0
90986703	44886760	0.5693309
36674732	2777138209	0.496971548
127007417	2781461381	0.568187
222925263	37914503	0.3911255
54734793	3018316804	0
199247680	31903555	0.385986477
109223708	7082614	0.4853483
58	185592680	0.327572018
18031545	2778577042	0.6421002
163201644	2777581544	0.483666331
181224781	95444343	0.4328175
144748483	173974348	0.5382456
72897921	17744445	0.353752047
90986703	147120987	0.514042258
36674732	77805123	0.448286
127007417	142724271	0.439216465
222925273	2778259572	0.593893349
54734793	43667030	0.432704955
199247691	111030470	0.4743383
109223748	69523127	0.455483228
58	184779094	0.44142136
18031545	98274493	0.389273226
163201644	191897082	0.443179846
181224781	54355233	0.4132658
144748483	9267231	0.4964107
72897946	554144382	0.406211734
90986703	2776774166	0.5620161
36674732	2778718127	0.5117121
127007424	74363100	0.436972469
222925273	2779554421	0.3615339
54734809	37037264	0.327185273
199247691	102725377	0.467456669
109223748	183971685	0.446553141
58	184008170	0.47537902
18031545	71924100	0.317747444
163201644	7794659	0.5186633
181224794	2779223538	0.470273733
144748512	61434518	0.338720649
72897946	52119013	0.430449545
90986703	59282198	0.5331561
36674732	15744967	0.4349539
127007424	3020244057	0
222925273	185592680	0.2825902
54734809	540031477	0.468168765
199247691	2991882352	0
109223748	147192597	0.457309216
58	206191943	0.5621915
18031545	102652120	0.424436182
163201644	192562407	0.437406272
181224794	62074269	0.475025058
144748512	71924100	0.304299384
72897946	142362112	0.4268094
90986703	74650414	0.4624738
36674732	2777207495	0.473634273
127007424	162324750	0.426825255
222925273	95444343	0.338837236
54734809	537208039	0.48904255
199247691	159467904	0.44552657
109223748	147789679	0.440677941
79	514011633	0.4863721
18031545	154317977	0.503968
163201644	113027937	0.481123954
181224794	171991868	0.4813818
144748514	112698675	0.418516
72897951	2780201545	0.552844346
90986703	184880428	0.561497331
36674732	143299363	0.4969425
127007424	136264566	0.42674917
222925393	3020252794	0
54734809	501529594	0.5280038
199247691	41608201	0.4428614
109223748	193547582	0.4438733
79	2779158651	0.435379654
18031562	544778455	0.544896245
163201644	32546565	0.4498091
181224794	32277403	0.4728251
144748514	127413603	0.370472819
72897951	142362112	0.2900651
90986713	187212893	0.4145826
36674732	137403100	0.558436155
127007481	164105321	0.4944107
222925393	127413603	0.441146284
54734809	42360764	0.425623357
199247691	135889238	0.452861518
109223748	147368240	0.4697316
79	202216756	0.524168968
18031562	515602321	0.602827251
163201644	181817255	0.476790756
181224794	171878925	0.493505657
144748567	2778024225	0.598150551
72897951	15708023	0.352712065
90986713	3018499673	0
36674732	150152722	0.4499624
127007481	15708023	0.433454
222925393	147176958	0.4409115
54734809	192562407	0.408336163
199247691	36663273	0.475862116
109223748	185592680	0.3964371
79	45355965	0.389150232
18031562	191897082	0.429499358
163201644	6648577	0.536165535
181224794	114793014	0.401788235
144748567	127413603	0.373649925
72897993	162324750	0.4729919
90986713	71924100	0.410307378
36674745	41008148	0.418954462
127007481	142362112	0.3821145
222925393	105339364	0.5526155
54734809	57924286	0.487927467
199247691	27176706	0.46077475
109223748	193201615	0.4415405
79	205649164	0.384252876
18031562	185592680	0.383421153
163201644	501529594	0.476596832
181224794	127313418	0.4046954
144748567	142316359	0.432378173
72897993	94625758	0.432674
90986756	2776190866	0.5541718
36674745	23123220	0.45198518
127007505	2781064879	0.5770297
222925482	127413603	0.3614171
54734809	86381522	0.5477301
199247691	40636538	0.42830807
109223748	155860418	0.454455554
108	2185349	0.48520413
18031562	179104552	0.4033432
163201644	196029304	0.5216778
181224794	138170599	0.4768717
144748567	164767435	0.457635641
72897993	100243477	0.539878
90986756	202112998	0.6097319
36674745	136764020	0.460174084
127007505	8443397	0.486121446
222925482	179725390	0.411119521
54734843	162324750	0.458554566
199247691	121332964	0.409808
109223748	53323650	0.46548295
108	2776348924	0.574930668
18031566	41008148	0.4109634
163201650	34951282	0.459931821
181224794	27577653	0.5012229
144748567	94061648	0.423135817
72897993	536738050	0.547965944
90986756	188573790	0.650841236
36674795	3019389730	0
127007505	2778333808	0.6354892
222925482	4988496	0.42588526
54734843	51303962	0.7352271
199247839	186991048	0.466094375
109223764	87427459	0.481986
108	107038049	0.4532354
18031566	49774154	0.452188522
163201650	205649164	0.3488699
181224794	17409809	0.426812738
144748567	2988571650	0
72897993	175444787	0.476055384
90986756	39432304	0.392273754
36674795	556039675	0.3465653
127007505	2780643987	0.478561223
222925482	78519656	0.403216541
54734843	142077812	0.553003252
199247839	49040817	0.4313119
109223764	24667770	0.3885123
108	540664810	0.5111687
18031566	81959379	0.5682784
163201650	67467970	0.468266577
181224794	193429443	0.46558705
144748567	2777908453	0.393133968
72897993	2986851853	0
90986756	83119724	0.473230124
36674795	2776491747	0.5327052
127007505	126838900	0.430730343
222925626	187599188	0.485588759
54734843	2908647359	0.533255458
199247839	192562407	0.390814066
109223764	142362112	0.365564764
108	2779513322	0.559783757
18031658	119857082	0.4283968
163201650	59726852	0.423898
181224826	32611913	0.46315372
144748567	518936366	0.5142675
72897993	121398111	0.5066942
90986756	78600449	0.5843864
36674795	2777473311	0.486165971
127007505	2781068581	0.639782369
222925626	67320510	0.468976527
54734843	551662922	0.747728169
199247839	150493377	0.5134364
109223800	144027150	0.293104768
108	169081014	0.507161736
18031658	143998085	0.343579441
163201650	92878468	0.547805667
181224826	2522874641	0.442594767
144748567	548081761	0.421444923
72898024	122714356	0.4839763
90986756	21880701	0.4405069
36674795	2781201647	0.455382138
127007505	2779745121	0.6418304
222925626	49204034	0.43203336
54734843	100001284	0.473648071
199247839	2781448156	0.521039546
109223800	15708023	0.327694058
108	142362112	0.450800121
18031658	2908988598	0
163201650	2776328434	0.429613143
181224826	2775996393	0.446958125
144748578	3018123877	0
72898024	518914266	0.483135968
90986756	206658404	0.4950429
36674795	185592680	0.28676644
127007505	2780326628	0.5437983
222925626	13280743	0.4356029
54734843	109332788	0.5384527
199247839	110445762	0.510111
109223800	142362112	0.296582431
108	2780146897	0.47448796
18031658	154945302	0
163201650	60500638	0.429230243
181224826	2779057330	0.47582528
144748578	2993226248	0
72898024	2780343955	0.5019881
90986756	73916439	0.661871254
36674825	192562407	0.441612065
127007505	71924100	0.352896065
222925626	60069189	0.5088447
54734843	74939039	0.7206065
199247839	2779705975	0.497786075
109223813	200114574	0.61816895
108	2780620123	0.518475354
18031658	10515644	0.4250596
163201650	2777704720	0.6008063
181224826	159047783	0.361588985
144748578	138660444	0.4204124
72898024	15744967	0.452901721
90986756	41291067	0.627931654
36674825	73585123	0.6779879
127007505	518460624	0.480106145
222925626	179065325	0.5404749
54734843	162077342	0.768183053
199247839	182610534	0.491396129
109223813	157331469	0.5230492
108	205783811	0.5014766
18031658	126322002	0
163201650	111368507	0.4124169
181224826	43617362	0.389252156
144748578	201995342	0.471844435
72898024	199033989	0.477323681
90986816	185592680	0.4026727
36674825	153013531	0.434898555
127007505	141071460	0.439109355
222925626	160565873	0.477495283
54734927	2994211618	0
199247839	50469988	0.611945331
109223813	57879066	0.453410417
125	2983814194	0
18031658	5274069	0.489419848
163201650	205312793	0.5173461
181224826	185592680	0.346150368
144748578	41008148	0.452355772
72898024	11171543	0.463941842
90986816	43617362	0.429636955
36674825	8010536	0.4032315
127007516	2777647538	0.540934145
222925626	100858432	0.469449043
54734927	100086909	0.538517058
199247839	120665830	0.444158763
109223813	145151356	0.522516966
125	2777904410	0.5144215
18031658	58166	0.5204051
163201675	94625758	0.467498
181224826	2776309048	0.514332056
144748578	2993060353	0
72898024	119477188	0.525175035
90986816	2986274086	0.6580852
36674825	115704247	0.419477254
127007516	8443397	0.584117
222925626	95826659	0.6270623
54734927	48939323	0.562074363
199247839	158355884	0.4811429
109223813	140820882	0.664429963
125	2776102669	0.6420793
18031658	530470458	0.463980138
163201675	194110935	0.491633683
181224826	106358424	0.440583944
144748578	2985910695	0
72898024	102655426	0.491700977
90986816	2992870237	0
36674828	2777137012	0.558003366
127007516	2781237140	0.507860243
222925626	205649164	0.31727457
54734927	17281054	0.5097112
199247881	2993824058	0
109223813	121332964	0.39561227
125	127413603	0.451149434
18031658	50644808	0.455439478
163201675	93377909	0.491560936
181224826	49377226	0.44818604
144748578	2988008048	0
72898024	2780658912	0.4727373
90986816	2780022331	0.5387654
36674828	15708023	0.380820364
127007516	2777521186	0.506338
222925626	40382383	0.5404215
54734927	146978453	0.44981575
199247881	103613024	0.4292797
109223813	82659022	0.490193754
125	112118009	0.453439623
18031658	41008148	0.394479632
163201675	2780093650	0.515829861
181224826	90703135	0.454024941
144748578	2778895906	0.566230059
72898024	162127614	0.481108457
90986816	2780026642	0.547536969
36674828	142362112	0.316970527
127007516	2781437307	0.487358063
222925632	2992644762	0
54734927	199104240	0.439233422
199247881	181335050	0.5020872
109223813	46585869	0.4638813
125	201995342	0.449354351
18031658	2988105877	0
163201675	2781226546	0.57954514
181224866	527648132	0.5518028
144748578	154945302	0.436075717
72898086	200601418	0.409670532
90986846	517785266	0.432305247
36674857	2983223341	0
127007516	2779967601	0.504424453
222925632	74672266	0.5164079
54734927	41008148	0.364758223
199247881	41008148	0.412991017
109223813	2780049209	0.512827158
125	2778348171	0.4081073
18031658	186108316	0.672272742
163201675	2780105426	0.614002049
181224866	2781241145	0.523215652
144748578	104060986	0.507138431
72898086	204293534	0.443536818
90986846	185592680	0.325770229
36674857	15744967	0.452444017
127007516	2779869998	0.4813288
222925632	111226992	0.5211206
54734927	204323151	0.5016558
199247881	187911381	0.462897956
109223813	5072599	0.469014585
125	110354214	0.4634506
18031721	126322002	0
163201675	17744445	0.42925033
181224866	180198813	0.517966866
144748582	15708023	0.3166818
72898086	127413603	0.328363717
90986846	519063684	0.404864848
36674857	2777688632	0.646888435
127007516	61434518	0.423839241
222925632	125209646	0.491437227
54734927	163517525	0.504843
199247881	120314980	0.421578348
109223815	2776597285	0.4766909
138	178790620	0.4601702
18031721	71924100	0.343978763
163201675	199539241	0.4242089
181224866	110875604	0.6271786
144748582	17744445	0.269278377
72898086	165838908	0.467809021
90986846	537181965	0.438568532
36674857	83849319	0.4917406
127007516	2778141896	0.6539554
222925632	2986304054	0
54734985	2779923731	0.481149554
199247881	90509273	0.469685733
109223815	162853370	0.450088918
138	185592680	0.433389783
18031721	134018914	0.4171651
163201717	166007726	0.719474554
181224866	8025506	0.6201573
144748642	2777676563	0.434224546
72898086	199639397	0.387793064
90986846	543218039	0.418882579
36674857	542102704	0.4574082
127007516	141071460	0.454346657
222925632	2988115150	0
54734985	86803240	0.3377861
199247944	170950685	0.45840767
109223815	152455256	0.5934386
138	2776673659	0.559632
18031721	17093226	0.581805646
163201717	15744967	0.4444871
181224866	108827166	0.4578583
144748642	2910637539	0
72898086	119128265	0.405254483
90986846	13965031	0.35808298
36674857	163515075	0.498258561
127007516	71924100	0.3746329
222925632	2781344122	0.5179026
54734985	62478195	0.456925362
199247944	144024400	0.4458979
109223815	71508700	0.6491332
138	2779043668	0.629653156
18031721	3018028166	0
163201717	145420912	0.474273354
181224866	136406813	0.610265851
144748642	119671327	0.489261568
72898086	56529433	0.609006166
90986871	15744967	0.4502765
36674868	15708023	0.270857275
127007545	144133560	0.3672958
222925632	19417346	0.463136762
54734985	40692019	0.457895339
199247944	510755694	0.458485216
109223815	81931697	0.43988958
138	2777633056	0.5385453
18031728	154945302	0
163201717	2987407737	0
181224866	24704702	0.618842959
144748642	2779333224	0.471637458
72898086	154020017	0.461361825
90986871	75795011	0.5404704
36674909	2987677221	0
127007545	134560507	0.389926642
222925632	15744967	0.441161841
54734985	28328180	0.491016746
199247944	185656870	0.470320642
109223815	176935170	0.43617788
138	2778349630	0.6073286
18031728	204321447	0.316675931
163201717	19417346	0.455023021
181224866	127413603	0.389107555
144748642	3017442748	0
72898139	127413603	0.270293474
90986871	77805123	0.46081084
36674909	54750564	0.453232259
127007545	186191158	0.521091938
222925798	143161588	0.533427358
54734985	95444343	0.434557
199247944	138921699	0.453566432
109223815	2780821815	0.485855639
138	2777454769	0.49382174
18031728	41008148	0.402778774
163201717	120912362	0.5487418
181224866	38652104	0.4582224
144748642	142724271	0.421931118
72898139	51466007	0.5552482
90986893	192562407	0.403766781
36674909	2781173026	0.57343
127007545	192639820	0.8061565
222925798	81785779	0.570558965
54734985	2780019132	0.483674079
199247944	51364203	0.470357448
109223815	57375061	0.6451041
138	3017439544	0
18031728	2777346527	0.6307646
163201717	2987567764	0
181224866	86844869	0.5757559
144748642	2910229410	0
72898139	108710744	0.484109223
90986961	17744445	0.4462105
36674909	10138342	0.457312167
127007545	108713360	0.693977654
222925798	96881808	0.569181
54734985	2781198393	0.472736716
199247944	39389867	0.4635284
109223815	205971072	0.6430338
138	2779404209	0.467652261
18031745	138885662	0.2927818
163201717	3019349423	0
181224868	2780402116	0.459531516
144748642	2994012517	0
72898139	102333194	0.549242258
90986961	2988848468	0
36674909	2986226071	0
127007545	167063184	0.6526974
222925798	202444582	0.4578921
54734985	2780394083	0.561241746
199247944	547727832	0.5259718
109223815	144133560	0.428162247
143	161191863	0.4350143
18031745	15708023	0.338631451
163201717	2781206393	0.617648
181224868	71924100	0.330101937
144748642	71924100	0.343914
72898139	49040817	0.403804928
90986961	3116431	0.462747753
36674909	2778083465	0.5684753
127007583	548081761	0.3936858
222925798	137134375	0.539010942
54734985	6174537	0.4707553
199247944	96640997	0.4678426
109223815	112698675	0.450155556
143	2780904010	0.498574
18031824	548081761	0.378269643
163201834	127413603	0.407091737
181224868	16005928	0.352356523
144748658	52918065	0.4368472
72898139	24326235	0.3720262
90986963	76155785	0.2537579
36674909	139043278	0.510830343
127007583	518851703	0.4842336
222925798	165761256	0.545606256
54735008	144024400	0.308891475
199247944	2780623531	0.453248978
109223835	139838865	0.5114092
143	144024400	0.413375646
18031824	19570952	0.485509247
163201834	110354214	0.411212116
181224936	84777650	0
144748658	192063788	0.485211819
72898139	202374169	0.441125035
90986963	142362112	0.31221047
36674909	122941539	0.524037
127007583	111163200	0.452944
222925798	2777887508	0.5715788
54735031	2779698641	0.5376128
199247949	57442070	0.7064297
109223835	2780422510	0.495452285
147	2778371403	0.455486834
18031824	107706546	0.556064
163201843	142724271	0.4374709
181224936	195324797	0.675577
144748658	153056425	0.5300834
72898139	3019055959	0
90986963	15708023	0.342860132
36674909	144133560	0.454065144
127007583	2987642246	0
222925798	68363185	0.543925166
54735031	192562407	0.380198866
199247949	39432304	0.3502468
109223835	179454799	0.452967972
147	163432668	0
18031824	3531765	0.516605735
163201843	71924100	0.3542501
181224936	41895202	0.456142873
144748658	6927289	0.488284945
72898139	68583231	0.472918928
90987000	2780566776	0.4271442
36674909	43364308	0.383269042
127007583	2992071904	0
222925798	2778640245	0.577161133
54735031	548081761	0.410309762
199247949	548081761	0.407465339
109223835	199539241	0.438118666
147	74909509	0.422834247
18031824	3019251811	0
163201843	2993185789	0
181224936	199360897	0.4444599
144748658	162324750	0.424115
72898171	18806943	0.609419
90987000	3017438175	0
36674909	76087492	0.7412027
127007583	528095902	0.41993475
222925798	33923547	0.397688836
54735032	43126263	0.451702535
199247949	59856384	0.8041707
109223835	94625758	0.476258457
147	159110408	0.460369051
18031824	61441594	0.519783258
163201843	3018232751	0
181224936	41008148	0.4176281
144748658	193156294	0.626473844
72898171	56739046	0.476115078
90987000	159985019	0.408857256
36674934	2989005	0.351227373
127007583	185592680	0.361512244
222925901	142362112	0.268067062
54735032	107457646	0.439317644
199247949	107446159	0.818640649
109223835	95457728	0.439773649
147	160735492	0.58701086
18031824	57879066	0.393143684
163201846	190474826	0.568159044
181224956	2909399481	0.438565224
144748658	106866004	0.43551296
72898171	14224292	0.5561396
90987000	2779769944	0.445343226
36674934	71924100	0.319663733
127007583	93391505	0.43767032
222925901	2910958197	0.404292971
54735032	177291462	0.4762369
199247949	40062133	0.88712883
109223842	204232928	0.468568981
147	47344431	0.576239
18031824	185592680	0.331912518
163201846	194975256	0.533885
181224956	106191032	0.493534029
144748658	75218677	0.5229083
72898171	2985380958	0
90987000	192562407	0.354748
36674949	111472728	0.4461583
127007583	2777967664	0.440088838
222925901	15708023	0.342007667
54735032	41008148	0.414842755
199247979	157777378	0.428203672
109223842	142724271	0.448507845
147	61521584	0.5123449
18031824	2994001752	0
163201846	43682372	0.549873352
181224956	2778654693	0.418383181
144748658	149782125	0.46979484
72898171	144133560	0.448528379
90987042	2816523	0.3948263
36674949	2777041938	0.517422438
127007587	118552586	0.448801726
222925933	71405471	0.498275548
54735032	21442007	0.478901416
199247979	2993484444	0
109223842	2775924586	0.6183255
147	71924100	0.384753019
18031837	2777400808	0.516697943
163201846	62520636	0.4310651
181224956	42972112	0.406388849
144748658	2778479189	0.608040035
72898171	3019585708	0
90987042	2777339656	0.579208732
36674949	201717286	0.559149
127007587	2780695269	0.4932106
222925933	160735492	0.611064851
54735032	84462506	0.461645544
199247979	94240970	0.424579829
109223842	2777740455	0.5709406
147	2993641409	0
18031837	111368507	0.415425628
163201846	16672771	0.555758
181224956	544855455	0.439555377
144748702	140793950	0.360820323
72898171	160735492	0.4643648
90987042	2781265121	0.694576144
36674949	169900460	0.377474636
127007587	168285401	0.5610225
222925933	144133560	0.417713374
54735032	548217200	0.467029482
199247979	33923547	0.323509842
109223842	71924100	0.3680249
147	3018823887	0
18031837	2778760044	0.518747568
163201846	63331456	0.529273868
181224956	2780306776	0.431270033
144748702	100564792	0.550937533
72898188	144027150	0.3715005
90987042	2909428686	0
36674949	138885662	0.446829826
127007587	2994065114	0
222925933	3019459064	0
54735054	126322002	0
199247979	3019963200	0
109223842	2777479560	0.49099797
166	2780993040	0.5884147
18031837	115880899	0.5568956
163201846	202444582	0.452801377
181224956	2908806047	0.42967537
144748702	3019693211	0
72898188	59822182	0.3474929
90987042	505870484	0.409416139
36674949	2778238591	0.513002753
127007587	71924100	0.413596183
222925933	50522688	0.451639831
54735054	2775934546	0.472826719
199247979	2994583755	0
109223842	57742111	0.471079051
166	97137747	0.416444242
18031837	2909468537	0.542993248
163201846	33923547	0.400280446
181224956	2779983558	0.409643322
144748702	71924100	0.298393428
72898188	205649164	0.2817103
90987042	111368507	0.413182646
36675008	541997718	0.5498892
127007587	2777895361	0.4936462
222926051	2778199549	0.4115162
54735054	2779013556	0.484766
199247979	2777108408	0.452339262
109223842	2777343196	0.666339
166	120149898	0.457741737
18031837	149348798	0.468643159
163201846	165973109	0.5883041
181224956	71924100	0.338249981
144748707	22212356	0.385164618
72898188	2909813317	0
90987042	2779165487	0.4665176
36675008	143753070	0.522083461
127007587	2781437451	0.6054637
222926051	192562407	0.4001563
54735054	2779802037	0.4188995
199247979	2780589914	0.5336765
109223842	2775894508	0.5206627
166	205649164	0.398171753
18031837	39432304	0.372759253
163201846	137019171	0.551301
181224956	142724271	0.380870342
144748707	205649164	0.3572188
72898328	24326235	0.43924883
90987042	115880899	0.5137458
36675008	12722491	0.5875414
127007595	2985520791	0
222926051	191897082	0.419261962
54735054	142724271	0.436909944
199247979	3019985465	0.562470555
109223842	4224716	0.460203528
166	176585087	0.499464184
18031837	559758991	0.5408693
163201846	15184713	0.5233287
181224956	2779491700	0.4149111
144748707	144072006	0.7215295
72898328	68649174	0.5036817
90987042	2983063313	0
36675008	146957229	0.5165317
127007595	162853370	0.465652257
222926051	205688572	0.486143
54735054	2778206117	0.401563942
199247979	31903555	0.4018826
109223894	205649164	0.3397045
190	181819025	0.458464533
18031837	522721590	0.5420827
163201860	539944628	0.6882556
181225035	2985263630	0
144748730	30759668	0.713893354
72898328	2776744002	0.58688
90987042	127313418	0.344460875
36675008	158846371	0.4724432
127007595	84976871	0.483795732
222926051	513153333	0.440076351
54735054	2993901315	0.546438456
199247992	2776834041	0.4890732
109223894	54286561	0.356487423
190	192562407	0.456164271
18031837	132000320	0.4663238
163201860	533584247	0.522833
181225035	2993717907	0
144748730	2779398514	0.5679465
72898328	2781327853	0.54543
90987051	33923547	0.3851157
36675008	142724271	0.4258988
127007595	84309077	0.577772
222926051	2780340842	0.425342172
54735054	2781151469	0.655851662
199247992	153247305	0.503124833
109223894	138101251	0.366558343
190	42360764	0.437629759
18031847	177713679	0.451509923
163201860	558602821	0.6461126
181225035	544778455	0.499216229
144748730	145420912	0.442854971
72898328	83204339	0.6944911
90987051	31972630	0.4595599
36675008	2859252	0.5085424
127007595	48879800	0.661656439
222926051	65029150	0.6175253
54735054	2780581723	0.455572277
199247992	15296174	0.684069455
109223894	97137747	0.337835521
190	56052488	0.4975502
18031847	2779903281	0.4604199
163201860	17744445	0.44943592
181225035	192562407	0.357835561
144748730	2776132995	0.5691064
72898328	41008148	0.398967
90987051	154945302	0
36675008	2780114680	0.5715282
127007595	2994554578	0
222926051	20625102	0.5136596
54735054	2777226302	0.419486582
199247992	138101251	0.486331373
109223894	2780695682	0.4472095
190	540031477	0.464627326
18031847	2993294818	0.551441
163201860	2991663537	0
181225035	2987184833	0
144748730	144024400	0.443110943
72898328	138660444	0.5456651
90987051	77660652	0.5687298
36675008	123012128	0.472008079
127007595	144133560	0.459007949
222926051	2780026712	0.478894144
54735054	90924648	0.443594724
199247992	42992933	0.5586806
109223931	111368507	0.4137759
190	135889238	0.458368421
18031847	2778045676	0.479882926
163201860	189326681	0.495781183
181225035	2778146478	0.5377229
144748751	90856448	0.328531235
72898328	119599485	0.435436726
90987059	21141959	0.5285652
36675008	71924100	0.3503626
127007595	2984281830	0
222926051	22016385	0.454880834
54735054	71924100	0.39341262
199247992	161969638	0.4919061
109223931	2781279111	0.55397886
190	195801359	0.460334182
18031847	71924100	0.431250423
163201860	10050518	0.5549552
181225035	191897082	0.3827118
144748751	86803240	0.316064566
72898334	18903297	0.4126092
90987059	78519656	0.400472
36675023	2781099131	0.509632349
127007601	124017977	0.501074255
222926060	39432304	0.349955916
54735060	59822182	0.311148018
199247992	173608175	0.46519202
109223931	39432304	0.4151375
190	43388438	0.483132035
18031847	1039755	0.460592955
163201860	39549134	0.458818018
181225035	132235601	0.4445349
144748772	15708023	0.366743267
72898334	158278297	0.46238
90987059	75673492	0.424840748
36675023	2777127467	0.5486334
127007601	104416048	0.5114295
222926060	16674752	0.339326918
54735060	2780414537	0.726057947
199247992	41008148	0.4553362
109223931	2778900803	0.523954451
190	2779851234	0.570678353
18031847	2776530083	0.4895953
163201860	2781206393	0.5341921
181225035	124149750	0.436067641
144748772	142362112	0.296956331
72898334	86803240	0.4112547
90987059	127413603	0.3304197
36675023	15744967	0.289339334
127007601	33332235	0.436364174
222926060	3020383963	0.487625778
54735060	33923547	0.2904571
199247992	162319229	0.5216425
109223931	107826830	0.457187533
190	57401468	0.4714686
18031847	2778818304	0.5042206
163201860	50522688	0.457324773
181225055	118518473	0.417972833
144748838	77553402	0.531086
72898334	2992865997	0
90987059	1633027	0.4414753
36675023	533869091	0.435401738
127007601	121332964	0.421228647
222926060	161191863	0.379462838
54735062	198809072	0.494220346
199247992	78766204	0.482569963
109223931	94061648	0.447508782
193	95457728	0.4581634
18031847	27415008	0.443995863
163201861	56739046	0.4551148
181225055	107826830	0.4578045
144748838	185142706	0.613172352
72898334	86909935	0.536138952
90987059	187320778	0.3962139
36675023	2779727114	0.4625683
127007606	5655090	0.6330423
222926060	185592680	0.20741263
54735062	206991015	0.4783973
199248008	2778646709	0.6360194
109223931	148834064	0.4475618
193	74916050	0.456525415
18031847	121608353	0.4514849
163201861	15744967	0.442019343
181225055	56739046	0.468460441
144748838	64812099	0.5601012
72898367	97826883	0.7398459
90987071	2779234561	0.5050116
36675023	126838900	0.404742479
127007606	23123220	0.4599208
222926060	153127940	0.4891142
54735062	2781358867	0.5262713
199248008	2986331732	0
109223931	58790150	0.490330577
193	94625758	0.494400531
18031906	121332964	0.304365337
163201861	145420912	0.4653722
181225055	2780338368	0.5178432
144748838	28826006	0.4692776
72898367	84629840	0.774567962
90987071	555293320	0.4874828
36675023	73181058	0.46255827
127007606	95916125	0.6251262
222926154	3018059524	0
54735062	15469602	0.5118603
199248008	127413603	0.357032865
109223931	2993344120	0
193	532726627	0.488801062
18031906	119599485	0.269736379
163201861	48164120	0.5724958
181225055	46758471	0.449329138
144748838	154399039	0.526135564
72898367	64057670	0.728193045
90987071	71924100	0.4584754
36675023	169760540	0.3582726
127007606	65236422	0.497007
222926154	2780210213	0.5532133
54735062	41291067	0.507528841
199248008	150880908	0.575373352
109223931	2777230293	0.520034969
193	2992884035	0
18031906	37914503	0.298998326
163201861	22367795	0.506263554
181225055	50660011	0.371451259
144748838	75894275	0.5731609
72898367	134306372	0.442586035
90987071	177713679	0.455093175
36675023	2911006876	0.6491926
127007606	2984480053	0
222926154	61434518	0.438368767
54735062	544956773	0.4389892
199248008	52121051	0.4750193
109223931	67715294	0.495879322
