rND	rKL	rRD	equal_ex	centrality	type	iteration
0.14996463762935125	0.034656254635089735	0.22170153473277554	1.0764867906253472	PageRank	true	0
0.14988158315899364	0.034643186254807785	0.2219334623431354	1.0765357736562764	PageRank	random	0
0.03581976586320936	0.0012986479037019856	0.02121530784698976	0.9596927270637953	PageRank	matched	0
0.13265724456397868	0.027677392639712323	0.19956488683007353	1.0613073010733787	PageRank05	true	0
0.13259119020451934	0.0276803665863087	0.19979107514255506	1.0613392552729513	PageRank05	random	0
0.03438773642293406	0.0011351665106053772	0.01850177454782765	0.9793360148876078	PageRank05	matched	0
0.08401866835258473	0.015988013257372365	0.12552703769475423	1.015800486708297	InDegreeStrength	true	0
0.08397749340019588	0.01600266735410218	0.12569398284784727	1.0157964730718014	InDegreeStrength	random	0
0.049420362007562134	0.0020479031642186094	0.018521668821946054	0.9047284743961267	InDegreeStrength	matched	0
0.2848338916288317	0.090126846448813	0.39622018804887443	0.9965212563119653	Rank	true	0
0.28452891961506427	0.08997937074228542	0.39638647266949034	0.9965219375566732	Rank	random	0
0.25486927671769083	0.06617745279530408	0.3698181241613553	0.9968325237263077	Rank	matched	0
0.14996463762935125	0.034656254635089735	0.22170153473277554	1.0764867906253472	PageRank	true	1
0.149773948123266	0.03458354097601867	0.22179621934027605	1.0764412828772185	PageRank	random	1
0.03599820819009773	0.0014379520112264292	0.022123462712868393	0.9604300702061808	PageRank	matched	1
0.13265724456397868	0.027677392639712323	0.19956488683007353	1.0613073010733787	PageRank05	true	1
0.1325026042745603	0.027640274006078686	0.19967319610315828	1.0612828634540505	PageRank05	random	1
0.03435192171489359	0.0012452249105812366	0.019353558327679217	0.9799182839268804	PageRank05	matched	1
0.08401866835258473	0.015988013257372365	0.12552703769475423	1.015800486708297	InDegreeStrength	true	1
0.08393966549531061	0.015970247617907253	0.12565337110390642	1.01546337543636	InDegreeStrength	random	1
0.04958210178991011	0.0021547456550790327	0.019211312591671425	0.9115137654917479	InDegreeStrength	matched	1
0.2848338916288317	0.090126846448813	0.39622018804887443	0.9965212563119653	Rank	true	1
0.2845482406690113	0.08997242681799926	0.39641580015532896	0.9965216436996014	Rank	random	1
0.2553118291443524	0.06654617981562982	0.3702125883752116	0.9968263182925894	Rank	matched	1
0.14996463762935125	0.034656254635089735	0.22170153473277554	1.0764867906253472	PageRank	true	2
0.14992819094648704	0.03460371808208801	0.22207830831870387	1.0767411531631292	PageRank	random	2
0.03587039093036956	0.0013663124050755588	0.022109522810294678	0.9603536936617719	PageRank	matched	2
0.13265724456397868	0.027677392639712323	0.19956488683007353	1.0613073010733787	PageRank05	true	2
0.13264436165283056	0.027650491332381903	0.19994605483897346	1.0614579273704223	PageRank05	random	2
0.034455938286455094	0.0011962763629536277	0.019416561400664133	0.979826128316202	PageRank05	matched	2
0.08401866835258473	0.015988013257372365	0.12552703769475423	1.015800486708297	InDegreeStrength	true	2
0.08397868621320935	0.015965436064226218	0.1257758599702373	1.0157796041100993	InDegreeStrength	random	2
0.04905565198845071	0.002051670724556261	0.01892384440074211	0.910622083316822	InDegreeStrength	matched	2
