rND	rKL	rRD	equal_ex	centrality	type	iteration
0.21982041207443948	0.05814926927404884	0.31898950717560454	1.1579120186820984	PageRank	random	7
0.04186807471477853	0.003562050088497649	0.06294523230598034	0.99908461981126	PageRank	matched	7
0.16587309991975402	0.037922317429025576	0.28337647314080583	1.1131900825612433	PageRank05	true	7
0.20513835440612757	0.051254281944224364	0.30116482136472184	1.1128034328551348	PageRank05	random	7
0.04304724530746534	0.0036984873952716716	0.06483215230648519	1.0076735206961138	PageRank05	matched	7
0.10742752139890673	0.020220088641366336	0.18819451080025912	1.1226860519594173	InDegreeStrength	true	7
0.13198694373063138	0.027213036649476614	0.2015255169001172	1.1231554061693212	InDegreeStrength	random	7
0.04057038177172229	0.0034743046978052386	0.05645158589489498	0.9759076912284921	InDegreeStrength	matched	7
0.17015161503517	0.03817437328603822	0.29118291561600274	0.9976964414317978	Rank	true	7
0.21045702603019167	0.05123298803948332	0.30996466881071133	0.9976966689646292	Rank	random	7
0.14226313982056	0.022442933360220876	0.22490163035535143	0.9984765337979932	Rank	matched	7
0.17735351524724594	0.04292781836488358	0.3007927339235297	1.158617662200513	PageRank	true	8
0.21971772944145918	0.05800553733934068	0.3189375311278862	1.1580133959206989	PageRank	random	8
0.04185230465118914	0.0035596289127420642	0.06331172627900448	0.9998301771475424	PageRank	matched	8
0.1658639087858274	0.037930869477936426	0.28337647314080583	1.1131900825612433	PageRank05	true	8
0.20502096751042123	0.05107160010735128	0.3011407808127444	1.112869447006249	PageRank05	random	8
0.043167870040073775	0.0037072208767274734	0.06540798723763093	1.0081358265669125	PageRank05	matched	8
0.10742324670423194	0.02021675106311233	0.18819451080025912	1.1226860519594173	InDegreeStrength	true	8
0.13212759357400972	0.02723296772428004	0.20174221698184275	1.123918815153812	InDegreeStrength	random	8
0.04019586469952301	0.0033927943311386605	0.056128287865531847	0.9796772781004406	InDegreeStrength	matched	8
0.17014386625952857	0.03818828093110831	0.29118291561600274	0.9976964414317978	Rank	true	8
0.21073978488575365	0.05138056184332224	0.31032119360745314	0.997692792971301	Rank	random	8
0.14144175218610316	0.022110620049032918	0.22387430605464456	0.9984851626419413	Rank	matched	8
0.17735274858407182	0.04290480846587769	0.3007927339235297	1.158617662200513	PageRank	true	9
0.21991297647494776	0.05800513591884862	0.31918171772044657	1.1580067216989018	PageRank	random	9
0.041344378668545165	0.0034436744321346335	0.062032058614425616	0.9987127857966024	PageRank	matched	9
0.16586726064943375	0.03792288267976798	0.28337647314080583	1.1131900825612433	PageRank05	true	9
0.2051427230579324	0.051034762745775016	0.301289442534533	1.112971149304681	PageRank05	random	9
0.04259556766560726	0.0036143213933778977	0.06402699793819319	1.0074195993697397	PageRank05	matched	9
0.10741372106765315	0.020220362742689242	0.18819451080025912	1.1226860519594173	InDegreeStrength	true	9
0.13209182480129011	0.02704855879743715	0.20177493196860968	1.1189836485084044	InDegreeStrength	random	9
0.04014560123033368	0.0033946104900705433	0.055193583581323195	0.9762508399716199	InDegreeStrength	matched	9
0.17014340410649964	0.03819469132409675	0.29118291561600274	0.9976964414317978	Rank	true	9
0.20940114802797916	0.05092473185183061	0.30850352326699293	0.9977122980428915	Rank	random	9
0.1420443448478466	0.02224601792441201	0.2247447765265842	0.9984775033277425	Rank	matched	9
0.17737192491184767	0.0429149238923665	0.3007927339235297	1.158617662200513	PageRank	true	10
0.21984268883746008	0.057784746784965486	0.3192878143179854	1.158533834556385	PageRank	random	10
0.04148732339694664	0.003525192945567236	0.06204547198041438	0.9984908797474199	PageRank	matched	10
0.16582899195315856	0.03792862513954552	0.28337647314080583	1.1131900825612433	PageRank05	true	10
0.20506310789694748	0.05089224987026014	0.3013256632838822	1.1130777958793334	PageRank05	random	10
0.04280536817440137	0.003662727016349371	0.06415078473282243	1.0072968139724483	PageRank05	matched	10
0.10742947889171911	0.020222707588906645	0.18819451080025912	1.1226860519594173	InDegreeStrength	true	10
0.13183705190662143	0.02705076619978246	0.20139010309324776	1.1218642375808734	InDegreeStrength	random	10
0.040430344202692606	0.0034251642429818157	0.05579965436193143	0.9777201071715965	InDegreeStrength	matched	10
0.17015213065961918	0.03818062331721995	0.29118291561600274	0.9976964414317978	Rank	true	10
0.21015740204523445	0.05118475627568236	0.3095085129317478	0.9977015766237252	Rank	random	10
0.14216490108577662	0.02248404214463812	0.22466703479985065	0.9984799356966331	Rank	matched	10
0.17736768765941638	0.04292017797028771	0.3007927339235297	1.158617662200513	PageRank	true	11
0.22058307842777963	0.058161054081854	0.32016940898600244	1.1591976293696296	PageRank	random	11
0.04113334910740236	0.003461714512350451	0.06206938059190279	0.9993381069788524	PageRank	matched	11
0.16586626913441288	0.03793445715653088	0.28337647314080583	1.1131900825612433	PageRank05	true	11
0.20573397859478607	0.05113069165862671	0.3022139950772546	1.1136476180842372	PageRank05	random	11
0.04233671108735678	0.003595374634343947	0.06394644598585093	1.0076120045118409	PageRank05	matched	11
0.10742434358094236	0.020217559645154447	0.18819451080025912	1.1226860519594173	InDegreeStrength	true	11
0.13240164570475177	0.027119429752056484	0.2022955786170406	1.1221862894195032	InDegreeStrength	random	11
0.03942487222352612	0.0032642621169286295	0.0549496033627074	0.9787695363928871	InDegreeStrength	matched	11
0.1701678014059748	0.038162278254800425	0.29118291561600274	0.9976964414317978	Rank	true	11
0.2109916202670488	0.051506676326596716	0.3105988231159919	0.9976908010611778	Rank	random	11
0.1420030624388309	0.022252433806583895	0.22465978960929223	0.9984783753519251	Rank	matched	11
0.17737265703353003	0.04294029014003137	0.3007927339235297	1.158617662200513	PageRank	true	12
0.21985314338792986	0.05801254225227256	0.31915639270188917	1.1582255726445676	PageRank	random	12
0.04145870709312002	0.0035209525992878263	0.06218644575342038	0.9988348472751015	PageRank	matched	12
0.16586996074300378	0.03793575787748617	0.28337647314080583	1.1131900825612433	PageRank05	true	12
0.2050706185307198	0.05109015503519997	0.3012208858026404	1.1129416472843816	PageRank05	random	12
0.04269285199783891	0.0036661314966355894	0.0641909771312182	1.0074695800476068	PageRank05	matched	12
0.10741154851280584	0.020215526977356946	0.18819451080025912	1.1226860519594173	InDegreeStrength	true	12
0.13218366389291974	0.02727061783592742	0.20178567903685873	1.1234639255732903	InDegreeStrength	random	12
0.03984730940414246	0.0033531240838089995	0.05500285876989804	0.9745153825304855	InDegreeStrength	matched	12
0.17015513483328557	0.03820057228064236	0.29118291561600274	0.9976964414317978	Rank	true	12
0.20943718364548464	0.05067867188625032	0.308801756317326	0.9977088784259839	Rank	random	12
0.14215398135383453	0.022379745379811283	0.22478010038351648	0.9984782250954171	Rank	matched	12
0.17737580499365002	0.04289162635185826	0.3007927339235297	1.158617662200513	PageRank	true	13
0.22062240688869877	0.058021004921753126	0.3204284813376065	1.1600050701635374	PageRank	random	13
0.0413703580599299	0.0035417649741578665	0.062019303243002304	0.9987114411911049	PageRank	matched	13
0.16589079020184488	0.03791814819663188	0.28337647314080583	1.1131900825612433	PageRank05	true	13
0.20571899480802364	0.05098458309930948	0.3023894092415078	1.1138321200163472	PageRank05	random	13
0.042561126683886195	0.003698831258005562	0.06382806542201362	1.0072321427577342	PageRank05	matched	13
0.10742407193382886	0.020226232440233718	0.18819451080025912	1.1226860519594173	InDegreeStrength	true	13
0.13207925293580108	0.026877349483788754	0.20202244785148885	1.1217123986387663	InDegreeStrength	random	13
0.039906476334387625	0.003384418158659347	0.055175780817505106	0.9748814936858162	InDegreeStrength	matched	13
0.17018152335599226	0.03817283554932205	0.29118291561600274	0.9976964414317978	Rank	true	13
0.21039000815827483	0.05110251789631926	0.3100020170260442	0.9976963530436052	Rank	random	13
0.14172721265080057	0.022212335475470968	0.22423362815714132	0.9984828521477904	Rank	matched	13
0.17736216370412278	0.04291035270006304	0.3007927339235297	1.158617662200513	PageRank	true	14
0.22026322882379348	0.058100326136765426	0.31968144453246516	1.1586078886846662	PageRank	random	14
0.04167784515014487	0.0034751058744857785	0.06261511791363845	0.9989512553095301	PageRank	matched	14
0.16586065424124957	0.03791060643493952	0.28337647314080583	1.1131900825612433	PageRank05	true	14
0.2054166088945838	0.05114285120241296	0.3016662827653713	1.1132154594713919	PageRank05	random	14
0.04274532260656878	0.0035947690705496896	0.06428209162146602	1.0075044208957087	PageRank05	matched	14
0.10741592648396199	0.020216577965424472	0.18819451080025912	1.1226860519594173	InDegreeStrength	true	14
0.13267484464784782	0.027274414866957055	0.20259717823274076	1.1225418360293837	InDegreeStrength	random	14
0.04027580300065471	0.003339311436179249	0.055874584020070575	0.9771873373684398	InDegreeStrength	matched	14
0.17016057926306075	0.03818818694721291	0.29118291561600274	0.9976964414317978	Rank	true	14
0.21063094540277574	0.05108465817260904	0.3103722522033676	0.9976926742647381	Rank	random	14
0.14198763202735407	0.022399479197760575	0.22447507807645753	0.9984805710132191	Rank	matched	14
0.17736874737779676	0.04291273726445536	0.3007927339235297	1.158617662200513	PageRank	true	15
0.22025601045454263	0.05797814673085765	0.31979806063217897	1.1589600566393425	PageRank	random	15
0.0411110659038246	0.003441434287150311	0.06164900829834939	0.9986326535116551	PageRank	matched	15
0.16587081508315826	0.03793519048626201	0.28337647314080583	1.1131900825612433	PageRank05	true	15
0.20543904876514385	0.05096334743932045	0.3018955243574019	1.1134760138511537	PageRank05	random	15
0.042267351286052864	0.003575252670426788	0.06354334010136277	1.0073148106253638	PageRank05	matched	15
0.10742565310349322	0.020231085863962682	0.18819451080025912	1.1226860519594173	InDegreeStrength	true	15
0.13191950954743328	0.026919491936388953	0.20168305762350533	1.1246060298801606	InDegreeStrength	random	15
0.03989953012750368	0.0033033243260370097	0.054833616193913894	0.9770306742213584	InDegreeStrength	matched	15
0.17014060869776315	0.03819555556013641	0.29118291561600274	0.9976964414317978	Rank	true	15
0.21003069358212761	0.05102597426197744	0.30947389522949864	0.9977017768756142	Rank	random	15
0.14179192083443873	0.02238568184252322	0.22414154288873728	0.9984838828753351	Rank	matched	15
0.1773705403320086	0.04290876081999096	0.3007927339235297	1.158617662200513	PageRank	true	16
0.21969469557680282	0.05796714681067612	0.3188585791993649	1.1577064270101494	PageRank	random	16
0.04126241755397589	0.0034352054023496937	0.06204841863953673	0.998867259343942	PageRank	matched	16
0.16586946265123031	0.03791363732515701	0.28337647314080583	1.1131900825612433	PageRank05	true	16
0.2047366103182634	0.050986425191179914	0.30070288170119785	1.1125661989470106	PageRank05	random	16
0.04262251561107706	0.0036340632004443012	0.06414669076252585	1.0074613916395183	PageRank05	matched	16
0.10743018864148315	0.020222739799052907	0.18819451080025912	1.1226860519594173	InDegreeStrength	true	16
0.131708436812756	0.02713415400479506	0.20109881041740407	1.1237660271520866	InDegreeStrength	random	16
0.03990552691669159	0.003301208613025609	0.05545576887975604	0.9793912552030656	InDegreeStrength	matched	16
0.17014595365047905	0.03820403612804941	0.29118291561600274	0.9976964414317978	Rank	true	16
0.21026642584004474	0.05132346455905081	0.30955768493725766	0.9977002455599294	Rank	random	16
0.14178285874297808	0.022364943093270792	0.22414439731154492	0.9984836790856891	Rank	matched	16
0.17737182853367092	0.042926515274946196	0.3007927339235297	1.158617662200513	PageRank	true	17
0.21921181794149658	0.057500258623872015	0.31853060669389827	1.1580048177718172	PageRank	random	17
0.04082188609732833	0.0033514301956055928	0.061276509904704846	0.9986785825495172	PageRank	matched	17
0.165871956554391	0.03792138353296584	0.28337647314080583	1.1131900825612433	PageRank05	true	17
0.20444649789016112	0.05055233399920323	0.30063863870182483	1.1126964518405438	PageRank05	random	17
0.04195478375248672	0.0034987693958200734	0.0630788063889021	1.0072401584326724	PageRank05	matched	17
0.10741666146175555	0.020224052726656196	0.18819451080025912	1.1226860519594173	InDegreeStrength	true	17
0.13085472442121693	0.026563453824162662	0.2002400280101617	1.123063672720403	InDegreeStrength	random	17
0.0397328192207453	0.0032507481652680505	0.0550977919470788	0.9770570466591246	InDegreeStrength	matched	17
0.17015365873366226	0.038213028207111685	0.29118291561600274	0.9976964414317978	Rank	true	17
0.21040128662812935	0.051319094802139274	0.30982170274961224	0.9976972939210019	Rank	random	17
0.1413619656320409	0.022130146824618203	0.22368671182766767	0.9984876910872642	Rank	matched	17
0.17734806160821628	0.042916911294574096	0.3007927339235297	1.158617662200513	PageRank	true	18
0.21989541749773484	0.057773967920937745	0.31940888725864597	1.1587903130951305	PageRank	random	18
0.041286634156838115	0.00354827130075645	0.061998519698841244	0.9988995153473772	PageRank	matched	18
0.16586991087556355	0.03791699422791733	0.28337647314080583	1.1131900825612433	PageRank05	true	18
0.2049831904950483	0.05082097183064998	0.30128674130905103	1.1130852066956096	PageRank05	random	18
0.04259559207396525	0.00371779455605462	0.06402331875423274	1.0074017925079275	PageRank05	matched	18
0.10742339270254381	0.02021959484694	0.18819451080025912	1.1226860519594173	InDegreeStrength	true	18
0.1313772498404109	0.026923240408630415	0.20077510229278242	1.1225093993009205	InDegreeStrength	random	18
0.039962876472501706	0.003396516368309657	0.0554201719886948	0.9773623851289596	InDegreeStrength	matched	18
0.1701512157274652	0.03820619364052998	0.29118291561600274	0.9976964414317978	Rank	true	18
0.2099452043528071	0.05088754561035893	0.3094717226985817	0.9977016346276338	Rank	random	18
0.1417875093490919	0.022333577155836146	0.2241978764223169	0.9984832704725708	Rank	matched	18
0.17737649192921212	0.042911847693118545	0.3007927339235297	1.158617662200513	PageRank	true	19
0.21987283622535872	0.05796868359222179	0.3191948841602626	1.1582549946839205	PageRank	random	19
0.041627280478415435	0.003522330492705092	0.06256364794633211	0.9989939624378996	PageRank	matched	19
0.16586011245630877	0.03790729562246877	0.28337647314080583	1.1131900825612433	PageRank05	true	19
0.20497350822806198	0.050928343769229896	0.3011413780322446	1.1129150400459291	PageRank05	random	19
0.04280277516413704	0.0036736853297004535	0.0643903122155638	1.0075196885710005	PageRank05	matched	19
0.10742613501453324	0.02022307139181417	0.18819451080025912	1.1226860519594173	InDegreeStrength	true	19
0.13141402481052428	0.02686834812717187	0.20089636702936498	1.1212334671840503	InDegreeStrength	random	19
0.03975979005226121	0.003318820188132417	0.05521787573539334	0.9784875486852512	InDegreeStrength	matched	19
0.1701795751744322	0.038179410062880524	0.29118291561600274	0.9976964414317978	Rank	true	19
0.21022275864179543	0.051102247011875435	0.309682772403998	0.9977002061982032	Rank	random	19
0.14215308373550556	0.022315852584852365	0.22483853318544833	0.9984774928316524	Rank	matched	19
0.17735603738960656	0.042918892348039125	0.3007927339235297	1.158617662200513	PageRank	true	20
0.21977509609799542	0.05769380250504967	0.31925833480610377	1.158627358191242	PageRank	random	20
0.04207402232413379	0.003605095615072058	0.06337777926164476	0.9993983542417717	PageRank	matched	20
0.1658664403846917	0.03791778027197084	0.28337647314080583	1.1131900825612433	PageRank05	true	20
0.20490454860895058	0.050705801850345726	0.3012486581725693	1.1131056077338828	PageRank05	random	20
0.04307524440654932	0.0037223215591993416	0.06494082598101497	1.0077894227742217	PageRank05	matched	20
0.10742932793141698	0.02021492748292191	0.18819451080025912	1.1226860519594173	InDegreeStrength	true	20
0.13115234905441572	0.02677884415009027	0.20052258093337585	1.1224425160744465	InDegreeStrength	random	20
0.04020927944312686	0.0033976398690845427	0.05600607986291182	0.9772261642912493	InDegreeStrength	matched	20
0.17014641899486194	0.03816754574293376	0.29118291561600274	0.9976964414317978	Rank	true	20
0.2103753331734986	0.05118039888139206	0.3099094803591659	0.997696488562156	Rank	random	20
0.14221651530170556	0.02259670213908281	0.22465996287267248	0.9984790595535034	Rank	matched	20
0.1773482786570026	0.0429608294564243	0.3007927339235297	1.158617662200513	PageRank	true	21
0.21976241081187	0.058025873663351726	0.3189461062959731	1.157807170788589	PageRank	random	21
0.04128925171237327	0.0035014875901773507	0.06173034549066912	0.9984114688688392	PageRank	matched	21
0.16587241922648574	0.037927363368636925	0.28337647314080583	1.1131900825612433	PageRank05	true	21
0.20488597533364994	0.051044918895443464	0.30089772131615505	1.1127089807753467	PageRank05	random	21
0.042368226417035554	0.0036284506057406725	0.06350667648051254	1.0071592668476932	PageRank05	matched	21
0.10741006232527281	0.02021737141172182	0.18819451080025912	1.1226860519594173	InDegreeStrength	true	21
0.13167614068763012	0.02708326971241497	0.20109582605791362	1.1236212071360256	InDegreeStrength	random	21
0.04050264445865926	0.0034501739913240068	0.05584557273450353	0.9744377733130161	InDegreeStrength	matched	21
0.1701620221525817	0.03816701638091644	0.29118291561600274	0.9976964414317978	Rank	true	21
0.2104266049060599	0.05129882393744453	0.30988752985590323	0.9976976386277981	Rank	random	21
0.14132867931201246	0.022103510913052904	0.2236793887702197	0.9984870116827724	Rank	matched	21
0.17735564520314706	0.04292774755366906	0.3007927339235297	1.158617662200513	PageRank	true	22
0.21936609508823207	0.05758548595022563	0.31868770830537885	1.1580388879586037	PageRank	random	22
0.04107607070599198	0.003484330456879334	0.061574343689198285	0.9986355934326429	PageRank	matched	22
0.16585652177958787	0.037896763392762566	0.28337647314080583	1.1131900825612433	PageRank05	true	22
0.20462787557657294	0.050690270763626456	0.3008026372599515	1.1127630159225297	PageRank05	random	22
0.04240874745120659	0.0036728128153382606	0.06363531846592592	1.0072282202743248	PageRank05	matched	22
0.10741329480500686	0.02021922127834159	0.18819451080025912	1.1226860519594173	InDegreeStrength	true	22
0.13104778422026855	0.026717646521068776	0.20036209509603195	1.1196787276036235	InDegreeStrength	random	22
0.03985836731790887	0.0033665334461355466	0.05506189334114748	0.9769463944620996	InDegreeStrength	matched	22
0.17015780120750262	0.03818039660034722	0.29118291561600274	0.9976964414317978	Rank	true	22
0.21019097814851645	0.05099565314245712	0.30976944422246444	0.9976988901142962	Rank	random	22
0.1423156517968776	0.022450060831654343	0.22494982927852647	0.9984776982818098	Rank	matched	22
0.1773751034361491	0.0429192907319976	0.3007927339235297	1.158617662200513	PageRank	true	23
0.2208747069388051	0.058493359393767014	0.32036481885158163	1.1590820840872968	PageRank	random	23
0.04120545564834252	0.0034281469303562642	0.061778595497944684	0.9986318951292366	PageRank	matched	23
0.16588725600298948	0.037928206162258116	0.28337647314080583	1.1131900825612433	PageRank05	true	23
0.20604076838639	0.051498893263993234	0.3024279473656398	1.1136604297816919	PageRank05	random	23
0.042350499028416234	0.003574736970959299	0.06360856636410919	1.0072757963294041	PageRank05	matched	23
0.10742028614943215	0.020219460518953257	0.18819451080025912	1.1226860519594173	InDegreeStrength	true	23
0.13227096684339726	0.02722825644078898	0.2019659204063022	1.1225358211197058	InDegreeStrength	random	23
0.03949765667992458	0.0032378269801653474	0.0545609991174345	0.9764583062705057	InDegreeStrength	matched	23
0.17014686727534994	0.03817774616109855	0.29118291561600274	0.9976964414317978	Rank	true	23
0.21100091685662098	0.051711918520836314	0.31046338364639137	0.997690681463961	Rank	random	23
0.1414857630398129	0.02217737235605459	0.2238496450023127	0.9984863150247986	Rank	matched	23
