index,centrality,rND,rKL,rRD,equal_ex
15,Rank,0.14624763865017354,0.023713805627007412,0.3109721014636246,0.9963502755023382
16,PageRank,0.11346522487585121,0.01797385448406175,0.24141756712863532,1.0696869124933144
16,PageRank05,0.11177065877257016,0.01759312011110103,0.23795170179708186,1.0475943981687197
16,InDegreeStrength,0.11592462023931088,0.018161144204513983,0.24687215877304203,1.0907464158572053
16,Rank,0.148557148651936,0.024651025077271103,0.3143899412384744,0.9963288030978174
17,PageRank,0.11316184697483435,0.017798451929296362,0.23970299056654198,1.0686963232408273
17,PageRank05,0.11233739904723454,0.017836259516635273,0.23791321808937313,1.0471953248920343
17,InDegreeStrength,0.11587889694355744,0.0181825428866634,0.2455552320697911,1.0910897010530585
17,Rank,0.150994404653931,0.025445406618811377,0.31759370470097953,0.9963174027998608
18,PageRank,0.11452847193103395,0.018470239522519055,0.24169771129809295,1.0686566949778633
18,PageRank05,0.11350481843273687,0.018475196800951322,0.23945763638633483,1.047197986044117
18,InDegreeStrength,0.11427110637633858,0.017817854231988072,0.24182460744760745,1.0902839876400618
18,Rank,0.15189857460950032,0.025585491436032476,0.31883745804133723,0.9963147217292901
19,PageRank,0.11573889357945835,0.018868498707524682,0.24294814631508127,1.069331761026065
19,PageRank05,0.11458528152968812,0.0187658597998835,0.24045574336642578,1.0476974981411251
19,InDegreeStrength,0.1165205150446831,0.018523889679128745,0.2450727283707189,1.070852516219375
19,Rank,0.1536466106006431,0.026409612541699982,0.32059992861523207,0.9963218860413874
20,PageRank,0.11650911242960481,0.019100455934220436,0.2432162482822114,1.068784152303319
20,PageRank05,0.11511296649295745,0.018934191518338504,0.24032116443161394,1.0473382878951865
20,InDegreeStrength,0.11798632961529036,0.01892008392601546,0.24683622040582867,1.0664102170545078
20,Rank,0.1569710737340611,0.0275941509463942,0.3251668925602275,0.9962779732466034
21,PageRank,0.11622829352036548,0.019011819811929124,0.24206900968983966,1.0679172993051522
21,PageRank05,0.11480936625904066,0.018786076803908466,0.23917432483210294,1.0466301979701147
21,InDegreeStrength,0.11852870391575152,0.018882447627226788,0.24734439221929072,1.0982806143571373
21,Rank,0.1574400724166058,0.02788011709081396,0.3252097255158472,0.9962993633009811
22,PageRank,0.11809645099749556,0.01948489346580332,0.24485045131853544,1.0684403837338041
22,PageRank05,0.11675773308678652,0.019259649425681157,0.2420881741651244,1.0468399421015513
22,InDegreeStrength,0.12078088175458128,0.019613211382528514,0.250713133180811,1.1047907349705675
22,Rank,0.16067490240162038,0.028611806619185994,0.33035182975813837,0.9962183511497812
23,PageRank,0.1210779707560076,0.0199985612195566,0.24993733435794896,1.0696445353363793
23,PageRank05,0.1198241061067181,0.020018624254570332,0.24729034868165226,1.0474460404560915
23,InDegreeStrength,0.1233608837094611,0.020162204598227283,0.25485888301225174,1.2390689010356837
23,Rank,0.16301182576148182,0.02927138885723078,0.33347572455368585,0.9961816932844055
24,PageRank,0.1203614841878419,0.020070845214881828,0.24808106612342945,1.068755836233933
24,PageRank05,0.11919672088794928,0.020018224476841474,0.24561351556094194,1.046960973999654
24,InDegreeStrength,0.12108765338578385,0.019580169976261393,0.2501456146517282,1.1257794238608614
24,Rank,0.16397240033148952,0.02991246084346664,0.33488189019636905,0.9961912544848579
25,PageRank,0.12037866452738286,0.020379124976248317,0.24691782699075465,1.068241990425716
25,PageRank05,0.11907914792543658,0.020275128401439566,0.24419316814963843,1.0467360664744623
25,InDegreeStrength,0.12232094595993473,0.01981304481968375,0.2516359514210431,1.084048659919619
25,Rank,0.16504740537682144,0.030264336401134295,0.33559537696532715,0.9961691933908836
26,PageRank,0.12140153248826636,0.020424695902666448,0.24763846793551764,1.0686598391866449
26,PageRank05,0.11965013606369991,0.02024122152776683,0.2440183669695528,1.0467604534487478
26,InDegreeStrength,0.1242356970876254,0.020364178879876096,0.253955715837875,1.0944920141498107
26,Rank,0.1678885439662277,0.03110221857504521,0.3391770358299383,0.99609498183662
27,PageRank,0.11822924646811747,0.019731309727349277,0.24117907611215914,1.0658876962659978
27,PageRank05,0.11654935909994962,0.019594133890277376,0.23757212307093373,1.0450361621532762
27,InDegreeStrength,0.12145766342856215,0.019666863784783585,0.24815323777625029,1.0689374920002013
27,Rank,0.1673449031411769,0.03104546099398473,0.33754945560229743,0.9961408761264785
28,PageRank,0.11570076712301317,0.019463208117844355,0.23598906775596687,1.0645611556209627
28,PageRank05,0.11389067923668286,0.019162736337914772,0.2322135486859987,1.0444661315773622
28,InDegreeStrength,0.12054697246713124,0.019446428329661064,0.24662688158302865,1.1461923353095151
28,Rank,0.1646339140910221,0.03047348660232436,0.33234937823103067,0.9962712979721462
29,PageRank,0.11162511014878862,0.01861622827589962,0.22827815102449334,1.0622499000200347
29,PageRank05,0.10987261634023471,0.018315250270313468,0.2245670559099453,1.0432664337789364
29,InDegreeStrength,0.12063101596545733,0.019275296465899046,0.24730393693200672,1.1641393469983008
29,Rank,0.16180987411535439,0.029562738501138296,0.32756424408958357,0.9963417077750664
30,PageRank,0.1078179283155663,0.017575905250647332,0.2214411204389137,1.0600347366300515
30,PageRank05,0.10609633811598584,0.01738301453013443,0.2178399960563889,1.0419100646670931
30,InDegreeStrength,0.11896380818212426,0.018904891557386214,0.24465848439513352,1.175757624787187
30,Rank,0.16031523092111089,0.0293640173851554,0.32542723540722696,0.9963939540966593
31,PageRank,0.1084117478720614,0.01772411708772763,0.2225429341632279,1.0605273623185538
31,PageRank05,0.10644206050166206,0.017378851577512035,0.2185174019545118,1.0423293695367486
31,InDegreeStrength,0.11996664242180016,0.018898118524521224,0.24699290589748826,1.1912761890192387
31,Rank,0.15822851861169432,0.028710861887700598,0.32151482283091726,0.9964494061538622
32,PageRank,0.11070647676954638,0.017922775478159982,0.22864903494475902,1.0583992758251257
32,PageRank05,0.10946248747007646,0.017800956934424322,0.22603375624971686,1.0406609884365654
32,InDegreeStrength,0.12330492049072664,0.01946051740989787,0.2550178190609184,1.2208801481612654
32,Rank,0.16090516324703727,0.02953137227112714,0.3283477543512406,0.9963504995242101
