rND	rKL	rRD	equal_ex	centrality	type	iteration
0.2339457756718837	0.05662726535182275	0.34381144234806554	1.186346290472115	PageRank	random	4
0.04265688468291565	0.0023757032615883693	0.07449533288742999	1.024464870280702	PageRank	matched	4
0.15773198023610144	0.032881259794149235	0.31484048159628386	1.134014741975911	PageRank05	true	4
0.23217672220945024	0.056873913875744794	0.34084621097957263	1.135079016871158	PageRank05	random	4
0.043006972594975136	0.002533847434425373	0.07473079811405432	1.0197380958760118	PageRank05	matched	4
0.14776029596162246	0.028786541857085565	0.2969254870274449	1.1513878861155655	InDegreeStrength	true	4
0.21769913554297368	0.04929611111520801	0.3242638311012286	1.1522811953746994	InDegreeStrength	random	4
0.04003950604473099	0.00229959427931914	0.06967229137780613	1.0193093867167804	InDegreeStrength	matched	4
0.12742878275063205	0.024580557603194143	0.25606952625811347	0.9980793403835775	Rank	true	4
0.18546096036629633	0.04185372675315758	0.27644531204399886	0.9980789831469021	Rank	random	4
0.11109761128477218	0.014427024276065223	0.18012450662383694	0.9988362472089739	Rank	matched	4
0.15938782279736918	0.03338815392069955	0.31799300855465057	1.1838578075907542	PageRank	true	5
0.23598739827130472	0.05909373647980548	0.3449277782476516	1.1837132433500117	PageRank	random	5
0.04098859495492479	0.0024977940674596262	0.07057961392222512	1.0208563274758673	PageRank	matched	5
0.15778129990874054	0.03294961681056081	0.31484048159628386	1.134014741975911	PageRank05	true	5
0.23338181959202012	0.05840543768471012	0.34129112782463855	1.1349017241968264	PageRank05	random	5
0.040759734810969374	0.002456340103073164	0.07039743967370764	1.018072964860109	PageRank05	matched	5
0.1478733268061908	0.028824247531205275	0.2969254870274449	1.1513878861155655	InDegreeStrength	true	5
0.21788391297347393	0.05038841599118977	0.32357942131350237	1.1425615456303142	InDegreeStrength	random	5
0.03761472767820939	0.002483163624489434	0.06444271772420862	1.014977664212963	InDegreeStrength	matched	5
0.12751291273523516	0.024563103701240888	0.25606952625811347	0.9980793403835775	Rank	true	5
0.18271990371517494	0.04144367429526897	0.27213402959310123	0.9981293375646462	Rank	random	5
0.11445199108186123	0.015971351667332687	0.18398589751247016	0.9988352011339408	Rank	matched	5
0.1593949828681186	0.0334785297848842	0.31799300855465057	1.1838578075907542	PageRank	true	6
0.23252068648862745	0.05594751182703764	0.34219100838114674	1.1854324429765157	PageRank	random	6
0.04239714239952094	0.0024504580339032634	0.07392753900391867	1.023792828629007	PageRank	matched	6
0.15779853475170197	0.03297263406481417	0.31484048159628386	1.134014741975911	PageRank05	true	6
0.2307713355652339	0.055678439533167395	0.33964567768592147	1.1346873625523792	PageRank05	random	6
0.04187374648195959	0.002437944288631989	0.07292342202235051	1.0185162680951982	PageRank05	matched	6
0.1478409934511176	0.028798991768495767	0.2969254870274449	1.1513878861155655	InDegreeStrength	true	6
0.21508174367011554	0.04804974810232143	0.32121385280913556	1.160032721507803	InDegreeStrength	random	6
0.03984297010760307	0.0022634916647386026	0.06953828993642318	1.0352930868223098	InDegreeStrength	matched	6
0.12744464781001913	0.02458526462266507	0.25606952625811347	0.9980793403835775	Rank	true	6
0.18510981076373226	0.041490839634229754	0.2762246695167557	0.9980659578605758	Rank	random	6
0.11939813300444824	0.01742523166842225	0.1907969008949911	0.9987743148858469	Rank	matched	6
0.15938828054008372	0.033385240082009236	0.31799300855465057	1.1838578075907542	PageRank	true	7
0.23004702893852014	0.05587316920554821	0.33814326814573653	1.179031236709078	PageRank	random	7
0.04174532899669071	0.0021674608040717818	0.07316968461780236	1.0241496553694134	PageRank	matched	7
0.15774792767476148	0.032898500981879346	0.31484048159628386	1.134014741975911	PageRank05	true	7
0.2283762768572161	0.05596433879306632	0.3353783042509297	1.1313766369847165	PageRank05	random	7
0.04263956283766986	0.00230979775273753	0.07455126625793689	1.0197143624778762	PageRank05	matched	7
0.1479092836307875	0.02869980646138982	0.2969254870274449	1.1513878861155655	InDegreeStrength	true	7
0.21444338217513575	0.04887595128339898	0.31931608066421985	1.1420510373021575	InDegreeStrength	random	7
0.03837445992996781	0.00212014523609517	0.06704101250735613	1.0319485823770445	InDegreeStrength	matched	7
0.1274179196801516	0.024628121573636735	0.25606952625811347	0.9980793403835775	Rank	true	7
0.17849770923719266	0.03821891231862805	0.2684152383692575	0.9981708405543949	Rank	random	7
0.11384634693584651	0.015304229698426115	0.1839110208463	0.9988155162887308	Rank	matched	7
0.15936200448694252	0.033451992214418885	0.31799300855465057	1.1838578075907542	PageRank	true	8
0.23176355166167759	0.05667611513710653	0.34019215286229776	1.180848927027581	PageRank	random	8
0.03945716841564306	0.002212928648320119	0.06888986180484698	1.0211732192735732	PageRank	matched	8
0.15781752306771107	0.03292023852967835	0.31484048159628386	1.134014741975911	PageRank05	true	8
0.22943220285390328	0.056073500071114654	0.33698267396605913	1.1323671384534457	PageRank05	random	8
0.038708536696274665	0.0020949447740690043	0.06774227355055037	1.0170000538999444	PageRank05	matched	8
0.14789338455212123	0.028790315370388522	0.2969254870274449	1.1513878861155655	InDegreeStrength	true	8
0.21229074079066212	0.04766657087632445	0.31690611304408073	1.1468926056556432	InDegreeStrength	random	8
0.03685282707052826	0.0019838850633542527	0.06451745277346575	1.0290722213230945	InDegreeStrength	matched	8
0.1274010043112085	0.024574261436081036	0.25606952625811347	0.9980793403835775	Rank	true	8
0.1868154323508372	0.0409518023541891	0.27984834700580535	0.9980323802258878	Rank	random	8
0.11587379290898858	0.01610295328765119	0.186340440327528	0.9988011185799023	Rank	matched	8
0.15944645690821116	0.03340451734233649	0.31799300855465057	1.1838578075907542	PageRank	true	9
0.23793469611504375	0.05852011156789083	0.34862879216735737	1.1905945457423386	PageRank	random	9
0.04045263822974329	0.0022654168462520993	0.07066158748397393	1.021963626357544	PageRank	matched	9
0.1577654568610531	0.03294833171889933	0.31484048159628386	1.134014741975911	PageRank05	true	9
0.23596011710546036	0.058214001996514955	0.34586442653967914	1.1381793799135738	PageRank05	random	9
0.041361615108550284	0.002451502384196905	0.0719847425719072	1.0180330189854399	PageRank05	matched	9
0.1478971539893512	0.028765055028654465	0.2969254870274449	1.1513878861155655	InDegreeStrength	true	9
0.22054566937417536	0.05053886680232651	0.32782238882446224	1.162835475445591	InDegreeStrength	random	9
0.039043160709571034	0.0022627631157107145	0.06805698221154219	1.0156752369203002	InDegreeStrength	matched	9
0.12743349871459297	0.024584084646422946	0.25606952625811347	0.9980793403835775	Rank	true	9
0.18388365502647297	0.04145978784379142	0.27420468423982913	0.9980798777401776	Rank	random	9
0.11263649543621672	0.01574399676978391	0.18108809540602688	0.9988585449308032	Rank	matched	9
0.15933056963321288	0.03347621882401175	0.31799300855465057	1.1838578075907542	PageRank	true	10
0.23331256424798502	0.055348634996461255	0.3439562933799112	1.1874549985294482	PageRank	random	10
0.0411627022135612	0.002116326298573313	0.07223069515948063	1.0243959078954314	PageRank	matched	10
0.1578067076492974	0.03290846797264335	0.31484048159628386	1.134014741975911	PageRank05	true	10
0.2311165387870038	0.05463307668423582	0.3410640620518716	1.1361316812001863	PageRank05	random	10
0.041238516651892765	0.002236109355897579	0.0721225223314319	1.0191925065027925	PageRank05	matched	10
0.14794036964096077	0.02877815277845561	0.2969254870274449	1.1513878861155655	InDegreeStrength	true	10
0.21579827448711975	0.04743842510119151	0.3230462201606664	1.1640353530451317	InDegreeStrength	random	10
0.03826866879823629	0.0020399567964223563	0.06699019992543129	1.0169137114740785	InDegreeStrength	matched	10
0.12748633167741077	0.02461665870357294	0.25606952625811347	0.9980793403835775	Rank	true	10
0.18091351577497783	0.03916199985188604	0.271572931640385	0.9981273462974443	Rank	random	10
0.11158409426801298	0.015267126806243139	0.17978520271154133	0.9988871745423921	Rank	matched	10
0.1594875981731101	0.03342092276053144	0.31799300855465057	1.1838578075907542	PageRank	true	11
0.2335498814013289	0.0567135504580112	0.34298920589915416	1.1847388209063374	PageRank	random	11
0.03954031527375884	0.0020800338061297925	0.06932707303354446	1.0221842395883678	PageRank	matched	11
0.15775070330550953	0.03292448609781498	0.31484048159628386	1.134014741975911	PageRank05	true	11
0.23114982699844128	0.05589390586725094	0.33983989537997855	1.1351808947779216	PageRank05	random	11
0.038590407547140645	0.002001267316227205	0.06769969812279278	1.0171012260911179	PageRank05	matched	11
0.1478726320946357	0.028822728748172363	0.2969254870274449	1.1513878861155655	InDegreeStrength	true	11
0.21610384979725009	0.04861412999737845	0.3222536422219295	1.1454402717240932	InDegreeStrength	random	11
0.03691267946218468	0.0019091763002227406	0.0647835481902506	1.026448887964063	InDegreeStrength	matched	11
0.12739067941344523	0.02464153351353901	0.25606952625811347	0.9980793403835775	Rank	true	11
0.18145045126252804	0.039579640061276865	0.272163989752122	0.9981014602538862	Rank	random	11
0.1112233862789953	0.014935634408603154	0.1796693056830214	0.9988548365861005	Rank	matched	11
0.1593698229471072	0.03346590591708322	0.31799300855465057	1.1838578075907542	PageRank	true	12
0.2350261017412668	0.057757130115841215	0.3447460227405755	1.1852581608812343	PageRank	random	12
0.04121634741609349	0.002289690652149672	0.07188625701603038	1.0229960026038265	PageRank	matched	12
0.1577096294273022	0.032976530959044	0.31484048159628386	1.134014741975911	PageRank05	true	12
0.23357758943939902	0.057744782501542184	0.3424627682183068	1.1350457298529955	PageRank05	random	12
0.039900714545462866	0.002129110015751272	0.06949283193108834	1.0182156790119339	PageRank05	matched	12
0.14789964186203455	0.028818990366253374	0.2969254870274449	1.1513878861155655	InDegreeStrength	true	12
0.216214776639296	0.0495701514771648	0.3218163344760752	1.1287580657714948	InDegreeStrength	random	12
0.03903142726833125	0.00235930575996976	0.06781663942170629	1.0219351680652988	InDegreeStrength	matched	12
0.12750463191045963	0.024594012397411862	0.25606952625811347	0.9980793403835775	Rank	true	12
0.18565654718259142	0.04118528442482715	0.27746257796539897	0.9980662597129188	Rank	random	12
0.11381390774829707	0.014781716840102955	0.18442738010219975	0.9988273203124208	Rank	matched	12
0.1594946972293533	0.03338446137307032	0.31799300855465057	1.1838578075907542	PageRank	true	13
0.23270051449964377	0.05785920519943927	0.340815943121865	1.1807115634954055	PageRank	random	13
0.03653935701270069	0.0016880537650322996	0.06449974224947916	1.0212924364523153	PageRank	matched	13
0.15773247936666823	0.03292016470563273	0.31484048159628386	1.134014741975911	PageRank05	true	13
0.23068022473591357	0.05783365864791602	0.33769256596853015	1.1318736535737635	PageRank05	random	13
0.03718389933661422	0.001857786220548759	0.0653225042612751	1.0166685904020665	PageRank05	matched	13
0.14785354997190162	0.02884507059519587	0.2969254870274449	1.1513878861155655	InDegreeStrength	true	13
0.21515919529466368	0.04969365129712454	0.31987211177950514	1.1496304449917574	InDegreeStrength	random	13
0.035777824576280155	0.001789726953675436	0.06284753778468197	1.0244789251777384	InDegreeStrength	matched	13
0.12734317496374656	0.02459350905707201	0.25606952625811347	0.9980793403835775	Rank	true	13
0.18642813924066304	0.042734669205501744	0.27729640925852295	0.9980618225485197	Rank	random	13
0.11088456432215973	0.014944266676195077	0.17911825004362872	0.9988695255026009	Rank	matched	13
0.15944750930152582	0.03339050015885239	0.31799300855465057	1.1838578075907542	PageRank	true	14
0.23093729357272016	0.05596162990885543	0.3393914122684346	1.1812053174676183	PageRank	random	14
0.0415130868043251	0.0025475415161316304	0.072108082946417	1.0218419255126143	PageRank	matched	14
0.15777779416089968	0.03288349333054245	0.31484048159628386	1.134014741975911	PageRank05	true	14
0.2276172555525734	0.05493710207192842	0.3349110165202604	1.132097019699632	PageRank05	random	14
0.040763596301559936	0.002395760682928299	0.07095893164411972	1.018177342221641	PageRank05	matched	14
0.14778559755426338	0.02875966033248897	0.2969254870274449	1.1513878861155655	InDegreeStrength	true	14
0.21453080454169768	0.04858793512396583	0.3195720475642529	1.1623255001767168	InDegreeStrength	random	14
0.03868700370973702	0.002308441740120105	0.06726733831323724	1.0285269653889455	InDegreeStrength	matched	14
0.1274935135305415	0.024563539101830876	0.25606952625811347	0.9980793403835775	Rank	true	14
0.18421547613677042	0.04154032192601033	0.27449937537299285	0.9981105137772502	Rank	random	14
0.11667291268395741	0.016455443338569364	0.18728070308294453	0.9987993487325997	Rank	matched	14
0.1595052938847529	0.033470338275590705	0.31799300855465057	1.1838578075907542	PageRank	true	15
0.2397495321277534	0.060858944591146345	0.3494355202431116	1.1882985251741556	PageRank	random	15
0.040319882122634675	0.002080324858851061	0.0707406833748549	1.0231844384571802	PageRank	matched	15
0.15782534736452994	0.03295043441071369	0.31484048159628386	1.134014741975911	PageRank05	true	15
0.23699177915440964	0.06028682623736576	0.345556126392216	1.137327111965568	PageRank05	random	15
0.039966361347079996	0.002093611789998444	0.0699272891819799	1.0186386216316474	PageRank05	matched	15
0.14785572834268237	0.02880648323743966	0.2969254870274449	1.1513878861155655	InDegreeStrength	true	15
0.22299611273790867	0.053106313719440267	0.32941175378570536	1.1595258292149666	InDegreeStrength	random	15
0.036622248861142515	0.0019025642935467269	0.06417187706609992	1.0272330893945327	InDegreeStrength	matched	15
0.12745221818196192	0.02466044349754163	0.25606952625811347	0.9980793403835775	Rank	true	15
0.1919190048753984	0.044156733849080504	0.28507611963692264	0.9979842133310441	Rank	random	15
0.11181991397220194	0.0146362148241675	0.18108363280659132	0.9988641879310377	Rank	matched	15
0.15939767159012405	0.03340886576511933	0.31799300855465057	1.1838578075907542	PageRank	true	16
0.23053207138502121	0.054545679231097315	0.3401954881230104	1.1835699627244378	PageRank	random	16
0.04428776212916388	0.0027410074648539532	0.07687442066128267	1.0242339607673396	PageRank	matched	16
0.15779176772313566	0.032928674663317774	0.31484048159628386	1.134014741975911	PageRank05	true	16
0.22653798296101793	0.0528434015476299	0.33528203221771896	1.1322730881399647	PageRank05	random	16
0.043915049298643954	0.0027295330826997877	0.07619083645625649	1.0197797857517017	PageRank05	matched	16
0.14782357888811232	0.02874549998519381	0.2969254870274449	1.1513878861155655	InDegreeStrength	true	16
0.21359778452129388	0.04698360157197021	0.3197598268779164	1.158240051073454	InDegreeStrength	random	16
0.040620081026569055	0.002608014745384182	0.07031612388161101	1.0167472842027756	InDegreeStrength	matched	16
0.12750926742749238	0.02457335844914269	0.25606952625811347	0.9980793403835775	Rank	true	16
0.17389047414871847	0.03688312959539231	0.2620104284882479	0.998225681235756	Rank	random	16
0.11305014958109336	0.015333670156600636	0.18235094569337712	0.9988351704782322	Rank	matched	16
0.15941337621991886	0.03345973649488811	0.31799300855465057	1.1838578075907542	PageRank	true	17
0.2314985961128422	0.05574031449120719	0.3406076149588991	1.1825299420880475	PageRank	random	17
0.04399915222725057	0.0025367141366258016	0.07672077311525258	1.025305921129859	PageRank	matched	17
0.15781312173872408	0.032906732506469666	0.31484048159628386	1.134014741975911	PageRank05	true	17
0.22939398699435604	0.05563973088483655	0.3373831285725826	1.1328128190872453	PageRank05	random	17
0.043561777648810925	0.002555224785479628	0.07586133970657294	1.0197164029580559	PageRank05	matched	17
0.14791032609099106	0.02876200357191835	0.2969254870274449	1.1513878861155655	InDegreeStrength	true	17
0.214681538980489	0.048282173933022206	0.320234283850445	1.1460702360813164	InDegreeStrength	random	17
0.03986941378221538	0.002255748495000618	0.06959446418551447	1.021493642814477	InDegreeStrength	matched	17
0.12738622294499866	0.024582466220490297	0.25606952625811347	0.9980793403835775	Rank	true	17
0.18169085438563537	0.03970143539492984	0.2723488515420368	0.9981220669040809	Rank	random	17
0.11841801164078718	0.017455754682247162	0.18901444895273414	0.998802988699052	Rank	matched	17
0.15932689060656535	0.03344381935471459	0.31799300855465057	1.1838578075907542	PageRank	true	18
0.2339085375497341	0.05761568853565451	0.34280991077748185	1.1835981202354326	PageRank	random	18
0.040521097008225926	0.0022237091048139556	0.07085516088013319	1.0226034206742325	PageRank	matched	18
0.15777223488694775	0.0329072278168552	0.31484048159628386	1.134014741975911	PageRank05	true	18
0.23141674052425745	0.056908445906954555	0.33942792048295656	1.1343404447765564	PageRank05	random	18
0.04062388953896054	0.002316178037623165	0.07085733884047976	1.018343909436113	PageRank05	matched	18
0.14784462061018813	0.0288032450069434	0.2969254870274449	1.1513878861155655	InDegreeStrength	true	18
0.2151364020264806	0.048723132852312105	0.32051995302119757	1.1585423435000617	InDegreeStrength	random	18
0.03681704849345921	0.0019542987362916294	0.06451821011570388	1.0228302194661196	InDegreeStrength	matched	18
0.12740598041891898	0.024600388647265596	0.25606952625811347	0.9980793403835775	Rank	true	18
0.18341765060236395	0.04092587290791869	0.27412317607693354	0.9980725914903691	Rank	random	18
0.11054846410067118	0.014899398598467945	0.17846900627018644	0.9988954156328155	Rank	matched	18
0.15941561234332063	0.03338412659985522	0.31799300855465057	1.1838578075907542	PageRank	true	19
0.23454608986866926	0.057691474614708596	0.343776645525216	1.185519759822357	PageRank	random	19
0.04225520568874751	0.0023071877594978644	0.07393381778701122	1.0247681401997575	PageRank	matched	19
0.15766197032899468	0.03298822775343821	0.31484048159628386	1.134014741975911	PageRank05	true	19
0.23213444948586132	0.05710030808133521	0.3404796814817915	1.1351594181723421	PageRank05	random	19
0.04160285612898959	0.002252552860810701	0.07281494379498668	1.0185948540895744	PageRank05	matched	19
0.1477830321108519	0.02876627400616861	0.2969254870274449	1.1513878861155655	InDegreeStrength	true	19
0.21599106608100047	0.04949513209635254	0.32116851330314966	1.1676785203517195	InDegreeStrength	random	19
0.03862139693944616	0.0022326412925271757	0.06736412561898818	1.0263682869087691	InDegreeStrength	matched	19
0.12739004702919873	0.024593345299198984	0.25606952625811347	0.9980793403835775	Rank	true	19
0.1901903869353976	0.044026482402916026	0.28221259732946513	0.9980224473599193	Rank	random	19
0.1142310956824888	0.015689349655377858	0.1839382362004173	0.9988309831336725	Rank	matched	19
0.15939507162147512	0.0334473844052183	0.31799300855465057	1.1838578075907542	PageRank	true	20
0.22994777137004205	0.05520967398361298	0.33872187868956516	1.1802890768342278	PageRank	random	20
0.045127804064295694	0.0025862988004238295	0.07872869536119607	1.0265238560327514	PageRank	matched	20
0.15783868253651925	0.03296065062425939	0.31484048159628386	1.134014741975911	PageRank05	true	20
0.22831403501552575	0.055288931941450174	0.3360088981165394	1.1312653041217793	PageRank05	random	20
0.04414493235116432	0.0024975649740314643	0.07703092286088342	1.020227516847218	PageRank05	matched	20
0.147814435543912	0.028772074330371517	0.2969254870274449	1.1513878861155655	InDegreeStrength	true	20
0.21318470037390863	0.04727202762799848	0.3188427456972948	1.1393746565738616	InDegreeStrength	random	20
0.043438942816734744	0.0025547389761897657	0.07564634958164715	1.0223468582647979	InDegreeStrength	matched	20
0.12742835935166566	0.02464676648551586	0.25606952625811347	0.9980793403835775	Rank	true	20
0.1845553718757235	0.040744308192751676	0.27608716225538166	0.9980807768360487	Rank	random	20
0.11231687860677793	0.01493828290338554	0.18157098272876	0.9988585025639724	Rank	matched	20
0.159480921257569	0.03351169278862123	0.31799300855465057	1.1838578075907542	PageRank	true	21
0.2374341988330856	0.05813492759282821	0.3481182509584691	1.1902088688171983	PageRank	random	21
0.03956152300253214	0.001937708067453443	0.06962005107819294	1.023279868834103	PageRank	matched	21
0.1577964818609084	0.032923382944657784	0.31484048159628386	1.134014741975911	PageRank05	true	21
0.234315531211956	0.057091494169665774	0.3441349307855772	1.1374510629893957	PageRank05	random	21
0.040640366675176516	0.002175076760925518	0.07116247074859232	1.0182620896270231	PageRank05	matched	21
0.14779673279427386	0.028759623497258063	0.2969254870274449	1.1513878861155655	InDegreeStrength	true	21
0.22156128884699072	0.05085703732226359	0.3292116051147782	1.153309394295162	InDegreeStrength	random	21
0.0389792850597182	0.0021084935743480816	0.06822914507146444	1.0307169271053556	InDegreeStrength	matched	21
0.12754756655641677	0.0246041731227348	0.25606952625811347	0.9980793403835775	Rank	true	21
0.181337583109571	0.03968860977873318	0.27173311385778787	0.9981196517492021	Rank	random	21
0.11029822962033138	0.015143183058222359	0.17774559352977692	0.9988781620245222	Rank	matched	21
0.15931974788253764	0.033424481758932194	0.31799300855465057	1.1838578075907542	PageRank	true	22
0.22862236545181233	0.05526100593838288	0.33629553524922356	1.176868029101222	PageRank	random	22
0.04111165279006551	0.002049353237553362	0.07219722961498812	1.024275702134072	PageRank	matched	22
0.1577892355234244	0.03293089539876507	0.31484048159628386	1.134014741975911	PageRank05	true	22
0.22593517573124203	0.05441614942092078	0.3327417168795258	1.129788499452327	PageRank05	random	22
0.041088926110990236	0.002127418593986904	0.0720075468590405	1.0189543106773131	PageRank05	matched	22
0.14782484613018315	0.028754640758511817	0.2969254870274449	1.1513878861155655	InDegreeStrength	true	22
0.21328038821086825	0.04801653511148431	0.3181282785261509	1.1331970761339751	InDegreeStrength	random	22
0.037298086750779794	0.0017173842540603975	0.06576682791667228	1.030371816135456	InDegreeStrength	matched	22
0.1274635891913756	0.02456120110425973	0.25606952625811347	0.9980793403835775	Rank	true	22
0.17976086863308527	0.03962175656370858	0.26908496288076816	0.9981542701398154	Rank	random	22
0.10782318831592197	0.013885804110790078	0.1750371176849234	0.9988841974804442	Rank	matched	22
0.15939281934649263	0.0333740409165853	0.31799300855465057	1.1838578075907542	PageRank	true	23
0.23739580852630865	0.05932912715880776	0.3469514005178165	1.1861133595487015	PageRank	random	23
0.03579181390157524	0.001735325050153014	0.06290965778756757	1.0195684279635728	PageRank	matched	23
0.1577817590284645	0.032971052896509985	0.31484048159628386	1.134014741975911	PageRank05	true	23
0.2353615433745409	0.05929958065341681	0.3437390529883556	1.1364482834234082	PageRank05	random	23
0.03621954298543547	0.001882877372360138	0.06322631714261048	1.0160114656129937	PageRank05	matched	23
0.1478684772088198	0.02879021387308197	0.2969254870274449	1.1513878861155655	InDegreeStrength	true	23
0.21929883133393815	0.0508495770011992	0.32548657590636365	1.1463936454077206	InDegreeStrength	random	23
0.035086315837769874	0.0018043183040243693	0.061548626011988496	1.0313956800873678	InDegreeStrength	matched	23
0.12742277179750136	0.024594648141399434	0.25606952625811347	0.9980793403835775	Rank	true	23
0.18683568777717302	0.04177318221575857	0.2790248602993146	0.9980474838628337	Rank	random	23
0.1069873476870688	0.01449827780738231	0.17269902442605703	0.9989371465302496	Rank	matched	23
0.15938828685133172	0.033483207389328126	0.31799300855465057	1.1838578075907542	PageRank	true	24
0.23634397927510345	0.05872284099839488	0.34582739318571537	1.1852735435457333	PageRank	random	24
0.03995417563066671	0.0024306467476035124	0.06942424756658962	1.020614855050506	PageRank	matched	24
0.1577683118990181	0.03296057678166439	0.31484048159628386	1.134014741975911	PageRank05	true	24
0.23410904087683548	0.058602079524887385	0.3423920141897957	1.1350510584451434	PageRank05	random	24
0.03924954397846752	0.002221988659362252	0.06847921130255122	1.017271369821757	PageRank05	matched	24
0.147995569502603	0.028731552700437413	0.2969254870274449	1.1513878861155655	InDegreeStrength	true	24
0.21740070992833585	0.05031251540699374	0.3228790914282459	1.1508754741574012	InDegreeStrength	random	24
0.03800294135799615	0.002284784585077783	0.06600989208398597	1.0204881742333847	InDegreeStrength	matched	24
0.12745892367775594	0.024603273929266655	0.25606952625811347	0.9980793403835775	Rank	true	24
0.19594661998536617	0.04582706712191395	0.28999870673223055	0.9979651261351369	Rank	random	24
0.11601276573976523	0.016458955809444883	0.18612333996055092	0.9988117385517471	Rank	matched	24
0.15946282094696912	0.033465915626803115	0.31799300855465057	1.1838578075907542	PageRank	true	25
0.23258072266147053	0.05691224363528216	0.3413637379980915	1.1814077275893982	PageRank	random	25
