rND	rKL	rRD	equal_ex	centrality	type
0.21171882631368263	0.058233045383076054	0.30511271388289996	1.1350175409432366	PageRank	random
0.04857881472660948	0.004651633689943837	0.0726004170754438	1.0063701472240987	PageRank	matched
0.20070305522264023	0.05332649696013977	0.29133017624148927	1.0993426658796328	PageRank05	random
0.04922273191832256	0.0046583001297296756	0.07414474305647333	1.012300149183125	PageRank05	matched
0.1530157599518586	0.034454183186326696	0.22975847410113448	1.1355109259559104	InDegreeStrength	random
0.04165777790983067	0.003692328772301688	0.055983851817768576	0.9934239448325348	InDegreeStrength	matched
0.23851300320259217	0.06456049707266756	0.3436606386663591	0.9971061735502962	Rank	random
0.16279871500549564	0.029299176064665294	0.2522749430904474	0.998085135570979	Rank	matched
