rND	rKL	rRD	equal_ex	centrality	type
0.20638013448699247	0.052060741336770744	0.3020411926016294	1.1308989098400883	PageRank	random
0.03621291792573096	0.002105879297266353	0.05576666871650084	1.009214035000529	PageRank	matched
0.1986483638906156	0.04845891724129014	0.29259995862439186	1.096101891704272	PageRank05	random
0.03715985324115248	0.002253390993707696	0.05681243876984337	1.0105078431143086	PageRank05	matched
0.16278776997789637	0.034176862651180646	0.24735139648413415	1.1710520369842798	InDegreeStrength	random
0.024561124715044298	0.0012957872442993523	0.025129974029238472	1.009216135168995	InDegreeStrength	matched
0.22463101394083157	0.04560368978177261	0.34007739695370437	0.9965770279875277	Rank	random
0.15817791522357844	0.02053071170119693	0.2558032997791392	0.9975088163944575	Rank	matched
