true_PageRank_mean	true_PageRank_std	true_PageRank05_mean	true_PageRank05_std	true_InDegreeStrength_mean	true_InDegreeStrength_std	true_Rank_mean	true_Rank_std	random_PageRank_mean	random_PageRank_std	random_PageRank05_mean	random_PageRank05_std	random_InDegreeStrength_mean	random_InDegreeStrength_std	random_Rank_mean	random_Rank_std	matched_PageRank_mean	matched_PageRank_std	matched_PageRank05_mean	matched_PageRank05_std	matched_InDegreeStrength_mean	matched_InDegreeStrength_std	matched_Rank_mean	matched_Rank_std
0.17736633638773508	1.0142023858479025e-05	0.16586200028548787	6.5432276781055845e-06	0.10743060366191085	4.793014232857117e-06	0.17014965861867964	4.509834735669037e-06	0.21989362584292532	0.00034662917218076367	0.20505995374700176	0.0003572252132755412	0.13168426723546406	0.0004885254615361267	0.2105273524272649	0.00021642089378875686	0.041397356619811004	0.00025780262033904306	0.042554219008684994	0.0002252403760216659	0.03998364801812494	0.00047768373699455096	0.14163414466130714	0.00022743595890943705
0.0429159178391352	1.0113346238992758e-05	0.0379176705397556	2.6193837571537607e-06	0.020219613975817757	5.681293839002629e-06	0.03818356132055259	3.918165152628219e-06	0.057998939487395304	0.00024534786746674165	0.051025872323739216	0.00022733928070631143	0.027030836589452416	0.00022298202713562053	0.051352943484332655	0.0001301710623432646	0.003479263007107635	8.66634374563205e-05	0.003612817687729209	8.175244741869623e-05	0.0033566171514143096	0.00011299466379661759	0.022191936427816153	8.387605795302078e-05
0.3007927339235297	0.0	0.28337647314080583	0.0	0.18819451080025912	0.0	0.29118291561600274	0.0	0.3191873223476203	0.0004253680828753693	0.30120089140608924	0.00044445295377367556	0.20115144566844173	0.0006510641920239133	0.30998024645080346	0.00029909136665905487	0.06215349247405725	0.0003507300354224188	0.06400583636538985	0.0003034666626075796	0.05532594230551097	0.0006357909724186604	0.22408330802589077	0.0003151013431970405
1.1586176622005129	0.0	1.1131900825612433	0.0	1.1226860519594173	0.0	0.9976964414317978	0.0	1.1581574211916363	0.0005079392496934367	1.1129261665519115	0.00026774666800198556	1.1211135487916277	0.002711107886685123	0.9976964810333859	3.3099950993222145e-06	0.9988292227348502	0.00020148773214929866	1.0074337507635347	0.00015272398468554462	0.9773949366791514	0.001318918600730705	0.9984842230690518	2.8639891853987345e-06
2.0	1.5811388300841898	2.0	1.5811388300841898	2.0	1.5811388300841898	2.0	1.5811388300841898	2.0	1.5811388300841898	2.0	1.5811388300841898	2.0	1.5811388300841898	2.0	1.5811388300841898	2.0	1.5811388300841898	2.0	1.5811388300841898	2.0	1.5811388300841898	2.0	1.5811388300841898
