AuthorId,PageRank,PageRank05,InDegreeStrength,InDegree,OutDegreeStrength,OutDegree,Gender,Rank,PaperCount,PaperFamilyCount,CitationCount,CreatedDate,DisplayName
2257997862,0.00032723,0.000102131125,8056.0513,5949.0,136.58333,76.0,-1,12959,81.0,80.0,10139.0,2016-06-24,William T. Tutte
2145983701,0.0003271138,0.000111716254,5524.9473,9550.0,81.166664,76.0,1,11885,223.0,220.0,21276.0,2016-06-24,David Hilbert
2039262087,0.0003265135,0.00015740798,23070.354,17596.0,929.6528,719.0,1,12190,210.0,195.0,36300.0,2016-06-24,Elias M. Stein
2022407533,0.00032495343,0.0002138847,8692.834,17858.0,93.477776,259.0,1,10990,134.0,130.0,124041.0,2016-06-24,Vladimir Vapnik
1902922475,0.00031773048,9.818107e-05,7360.0835,5893.0,103.0,89.0,1,12827,91.0,89.0,8115.0,2016-06-24,André Weil
2049951349,0.00031530554,0.00016403856,15890.47,19767.0,222.72223,295.0,-1,12196,225.0,224.0,35510.0,2016-06-24,Jacques-Louis Lions
2569376642,0.000315245,0.00020961296,8536.517,17214.0,155.46666,255.0,1,11170,78.0,76.0,105693.0,2017-01-13,Leo Breiman
2605534265,0.00031134757,0.0002050809,8839.231,23221.0,324.1127,562.0,-1,11224,584.0,573.0,111399.0,2017-04-28,Jerome H. Friedman
2241451362,0.0003078906,0.00016153074,15487.93,28771.0,1896.4642,3014.0,1,11669,501.0,472.0,77863.0,2016-06-24,Stanley Osher
2127240864,0.00030608897,0.00014763838,6744.9077,12450.0,1024.9445,1214.0,1,11871,375.0,368.0,33308.0,2016-06-24,Robert M. Gray
57053632,0.0003059311,0.00017880784,16947.494,31495.0,845.16565,1179.0,1,10744,622.0,576.0,249872.0,2016-06-24,Robert Tibshirani
708819684,0.00030553743,0.00013334911,9731.968,20511.0,1423.1528,2148.0,1,11945,382.0,367.0,43208.0,2016-06-24,Gene H. Golub
2137322596,0.0003035716,8.7942586e-05,5689.4,5788.0,120.25,179.0,-1,12599,62.0,58.0,7427.0,2016-06-24,Hassler Whitney
2709505002,0.0003027782,0.000106158,2051.75,3033.0,9.0,17.0,1,12593,18.0,18.0,5764.0,2017-06-30,S. O. Rice
3080357340,0.0003002908,8.6266955e-05,1715.8805,2748.0,0.0,0.0,-1,12008,2.0,1.0,10614.0,2020-09-01,Ronald A. Fisher
231105818,0.00030001742,0.0001668908,15213.173,11015.0,3519.9353,1568.0,1,12152,940.0,927.0,52333.0,2016-06-24,Ronald R. Yager
2167183117,0.0002969098,7.2572686e-05,1347.6167,1774.0,60.333332,59.0,1,12493,128.0,127.0,7865.0,2016-06-24,Frank Yates
2408891669,0.0002955157,0.00014071449,11354.36,16370.0,1664.3087,1856.0,-1,11887,377.0,337.0,33090.0,2016-06-24,Neil J. A. Sloane
2220418376,0.00029533845,0.00013231863,11727.655,12080.0,1252.461,857.0,1,12648,752.0,748.0,22628.0,2016-06-24,Avner Friedman
1965678328,0.00029051423,8.0208956e-05,2609.7568,4413.0,28.0,29.0,1,11811,72.0,71.0,24980.0,2016-06-24,Harold Hotelling
2102773471,0.00028953474,0.00011174838,7166.155,12145.0,81.833336,116.0,-1,12235,163.0,162.0,18311.0,2016-06-24,G. H. Hardy
2112219299,0.00028735964,0.00013268803,17131.582,13862.0,928.42145,793.0,1,12444,164.0,155.0,21612.0,2016-06-24,John Milnor
2284387582,0.00028550968,0.00010734096,4670.503,6381.0,104.5,119.0,1,12415,26.0,26.0,15960.0,2016-06-24,Joseph B. Kruskal
2164299999,0.0002851353,0.00015714345,14735.979,18214.0,1106.0834,792.0,1,12587,274.0,274.0,26999.0,2016-06-24,Jack K. Hale
2430094294,0.00028381025,0.00012872885,7089.2524,9746.0,64.48333,194.0,-1,12228,109.0,109.0,16196.0,2016-06-24,Calyampudi Radhakrishna Rao
2275212819,0.00028340696,0.00013391093,8043.513,11227.0,550.9583,465.0,1,12757,142.0,142.0,16078.0,2016-06-24,Carl de Boor
2236256619,0.00028094483,0.000111868016,13857.725,11452.0,438.08334,427.0,-1,12370,251.0,249.0,17596.0,2016-06-24,Jean-Pierre Serre
2102067237,0.00027832115,0.00010058996,4763.5327,7264.0,51.833332,65.0,1,12505,202.0,199.0,14760.0,2016-06-24,George Polya
247448339,0.00027244966,0.00013311091,7921.2036,15660.0,2012.8334,1907.0,1,11569,710.0,688.0,48990.0,2016-06-24,Thomas Kailath
2028220477,0.0002702385,0.00010249557,9505.352,10558.0,689.23334,688.0,1,12514,187.0,183.0,22608.0,2016-06-24,Steve Smale
1954669004,0.00026686108,0.0001075604,3624.3723,4312.0,144.0,115.0,1,12568,45.0,45.0,9503.0,2016-06-24,Henry Scheffe
2575884524,0.00026560586,0.00014709742,4714.717,8017.0,13.0,16.0,1,12494,16.0,15.0,20879.0,2017-01-26,Athanasios Papoulis
2134176519,0.00026492935,0.00010031474,13957.727,15688.0,1432.4847,1439.0,1,12115,404.0,361.0,33699.0,2016-06-24,László Lovász
931489916,0.00026491383,2.0673937e-05,382.3095,379.0,1.0,1.0,1,15355,8.0,8.0,419.0,2016-06-24,Atle Selberg
2172072359,0.0002621419,0.00010567291,7097.05,6346.0,353.83334,134.0,1,12882,86.0,85.0,7986.0,2016-06-24,Nathan Jacobson
2516397400,0.00026144215,0.00010366019,7030.323,9795.0,695.05,514.0,-1,12735,225.0,223.0,15469.0,2016-09-16,G. W. Stewart
1857694497,0.000260197,0.000102793005,4234.668,11035.0,41.166668,50.0,1,11761,163.0,162.0,22965.0,2016-06-24,Richard Courant
2001779394,0.00025998068,0.00016783197,10404.713,29905.0,4.75,28.0,1,11544,30.0,30.0,70963.0,2016-06-24,M. Abramowitz
1971071290,0.00025994083,0.00016781887,10403.713,29904.0,1.5,6.0,0,11606,16.0,16.0,67685.0,2016-06-24,Irene A. Stegun
1991482585,0.00025682437,0.00010897601,6574.8853,8110.0,814.69556,874.0,1,12703,263.0,261.0,13105.0,2016-06-24,Richard S. Varga
2953104060,0.00025640213,0.00011796573,15026.589,18196.0,3568.3618,3160.0,-1,11479,1955.0,1916.0,81794.0,2019-06-27,Peter Hall
1248357372,0.00025532587,0.00013165231,13975.079,15497.0,252.58333,255.0,1,12799,153.0,153.0,17971.0,2016-06-24,Walter Rudin
684979746,0.00025366474,0.000102134705,10966.473,15475.0,556.4167,530.0,1,12302,123.0,118.0,24331.0,2016-06-24,Louis Nirenberg
2131739707,0.0002531227,9.524768e-05,6132.6074,6384.0,817.7778,928.0,-1,12834,187.0,187.0,10087.0,2016-06-24,C. Radhakrishna Rao
1880293086,0.00025170634,8.372682e-05,2610.75,4088.0,149.5,164.0,1,11786,99.0,98.0,27240.0,2016-06-24,William G. Cochran
1698134378,0.00024899188,8.232024e-05,4022.525,6492.0,240.0,197.0,1,12842,156.0,155.0,7444.0,2016-06-24,Einar Hille
2230522276,0.00024835742,8.689558e-05,10502.777,8410.0,492.05554,418.0,1,12615,145.0,140.0,15486.0,2016-06-24,Armand Borel
3039431405,0.0002482485,0.00013611946,10972.243,12871.0,0.0,0.0,-1,12975,1.0,1.0,14134.0,2020-07-10,Kosauku Yosida
515263475,0.00024804383,5.8479258e-05,1333.8528,2527.0,302.66666,259.0,1,12948,124.0,124.0,5506.0,2016-06-24,Alston S. Householder
141629514,0.00024497125,0.00011698551,6904.9263,8960.0,361.33334,328.0,1,12509,84.0,80.0,17561.0,2016-06-24,David G. Luenberger
1354906446,0.00024302836,9.977015e-05,4675.9487,6677.0,61.0,47.0,1,12888,36.0,36.0,10120.0,2016-06-24,Emanuel Parzen
1617486335,0.00024199145,6.796492e-05,3731.0027,5123.0,97.166664,82.0,1,12550,107.0,107.0,8535.0,2016-06-24,Samuel Eilenberg
305099313,0.00024171197,8.569138e-05,3559.2083,4841.0,105.5,96.0,1,12446,28.0,28.0,10687.0,2016-06-24,David Slepian
2583122019,0.00024142695,7.411211e-05,3536.9556,4466.0,56.5,67.0,1,12655,89.0,89.0,8806.0,2017-02-10,David Blackwell
2288719365,0.00023966438,6.61133e-05,2855.0334,2795.0,18.5,16.0,1,13452,92.0,88.0,4279.0,2016-06-24,George D. Birkhoff
2125231064,0.00023783716,6.0148945e-05,2086.25,2665.0,142.5,97.0,-1,13011,58.0,57.0,7912.0,2016-06-24,Maurice Stevenson Bartlett
2147678784,0.0002358515,0.00012327194,10260.713,10762.0,597.8265,702.0,1,12527,315.0,312.0,23663.0,2016-06-24,Vladimir I. Arnold
2132121204,0.00023494892,7.8457546e-05,4209.7305,6710.0,267.41666,450.0,1,12502,207.0,205.0,10650.0,2016-06-24,Garrett Birkhoff
2179362462,0.00023464576,9.433859e-05,5996.183,6336.0,207.33333,214.0,1,13034,194.0,192.0,8568.0,2016-06-24,Paul R. Halmos
2251669073,0.00023350515,0.00010249474,16551.744,16993.0,1606.3486,1378.0,-1,12124,281.0,258.0,43505.0,2016-06-24,Pierre-Louis Lions
40556098,0.00023317002,5.9061837e-05,2001.7417,2611.0,266.83334,153.0,0,13180,256.0,255.0,3303.0,2016-06-24,Aurel Wintner
1984471849,0.0002326569,3.7081096e-05,847.0333,1175.0,1.0,1.0,-1,14729,2.0,2.0,3032.0,2016-06-24,P. H. Leslie
1605783247,0.0002313828,9.3908646e-05,4603.378,5769.0,395.4,465.0,-1,12367,233.0,216.0,22611.0,2016-06-24,W. M. Wonham
2141755694,0.00023027962,0.00011442471,6960.1357,20603.0,177.5,258.0,1,11975,66.0,62.0,48150.0,2016-06-24,Arthur P. Dempster
