AuthorId,PageRank,PageRank05,InDegreeStrength,InDegree,OutDegreeStrength,OutDegree,Gender,Rank,PaperCount,PaperFamilyCount,CitationCount,CreatedDate,DisplayName
2498387759,8.400204e-05,3.9053848e-05,8668.943,22930.0,19.833334,41.0,1,13001,13,13,18148,2016-08-23,George Scatchard
1234242328,8.3791085e-05,4.0427738e-05,17548.922,97324.0,2642.6917,13238.0,1,10962,1891,1732,208474,2016-06-24,George M. Whitesides
2344364203,8.323281e-05,4.0197592e-05,23716.832,64597.0,5745.6016,17131.0,0,12063,1136,1020,65248,2016-06-24,Jean-Marie Lehn
2660767717,8.280581e-05,5.072271e-05,8534.453,24701.0,6.0,12.0,1,12676,8,7,20122,2017-06-30,Hans Ulrich Bergmeyer
2143984622,8.203061e-05,2.540026e-05,4901.392,12603.0,1676.9,2732.0,1,12518,633,631,13044,2016-06-24,Richard Kuhn
2020139373,8.163124e-05,2.249875e-05,5409.5254,12803.0,81.0,165.0,1,12143,144,143,20689,2016-06-24,John G. Kirkwood
2777035993,8.0184705e-05,1.4939748e-05,1137.5834,2174.0,2.0,4.0,-1,13612,13,13,3487,2018-01-05,Oliver Smithies
2319408275,7.991122e-05,2.8931747e-05,18613.906,29576.0,2600.1013,4432.0,-1,12757,431,425,39350,2016-06-24,Rudolph A. Marcus
1816386404,7.855885e-05,3.1123243e-05,10010.586,27827.0,2215.244,4479.0,1,12506,485,458,30764,2016-06-24,Fred W. McLafferty
2236344259,7.774162e-05,2.6689855e-05,5140.5996,27441.0,1085.0487,2806.0,1,11910,402,402,37375,2016-06-24,Sidney Udenfriend
2161758656,7.7567594e-05,2.2848777e-05,10853.223,25288.0,3084.4312,3346.0,1,12868,288,287,27168,2016-06-24,Robert L. Baldwin
2028284516,7.737473e-05,2.9678282e-05,7047.618,16041.0,80.0,144.0,1,13321,24,24,11674,2016-06-24,Grant R. Bartlett
1969142660,7.724875e-05,2.1379768e-05,6007.152,16562.0,795.3391,1752.0,1,12726,212,204,20482,2016-06-24,Max F. Perutz
2589201855,7.593594e-05,3.7981954e-05,8982.14,53693.0,1024.9794,3958.0,1,11522,524,484,114797,2017-03-03,Salvador Moncada
2178191103,7.570815e-05,2.1015005e-05,3773.631,12040.0,417.88135,733.0,1,12442,124,123,20084,2016-06-24,Earl W. Sutherland
2112363501,7.43059e-05,2.361373e-05,7997.7065,23615.0,697.43335,1358.0,1,13000,202,202,19715,2016-06-24,Gregorio Weber
1647538637,7.4182506e-05,1.9868608e-05,2800.696,5868.0,9.333333,14.0,-1,13427,60,60,5696,2016-06-24,M. Kunitz
2120220676,7.4025964e-05,2.0392943e-05,1842.85,3880.0,51.333332,85.0,1,13005,41,41,5893,2016-06-24,Walter C. Schneider
1299744105,7.369244e-05,2.2307266e-05,5179.903,17561.0,230.03334,767.0,1,12409,358,356,16893,2016-06-24,Henry Eyring
1485651531,7.3572584e-05,2.6038695e-05,5687.5366,18210.0,1099.2316,2289.0,1,12251,367,359,36327,2016-06-24,Bengt Samuelsson
705111882,7.310421e-05,2.6408323e-05,9033.501,26724.0,426.15503,586.0,1,12554,520,482,20380,2016-06-24,Donald J. Cram
2100800810,7.300669e-05,2.278938e-05,7920.239,28682.0,908.29517,2006.0,-1,12004,353,329,46655,2016-06-24,Richard R. Ernst
2685542087,7.269337e-05,4.8013306e-05,16628.703,41001.0,0.0,0.0,-1,12645,1,1,38515,2017-06-30,R.D. Shannon
2092937612,7.196052e-05,2.423921e-05,4862.297,17497.0,1071.1145,2330.0,1,12761,210,190,14948,2016-06-24,Jerker Porath
2160076913,7.076876e-05,3.442012e-05,17355.357,43313.0,464.7,939.0,1,12798,222,214,28633,2016-06-24,Ralph G. Pearson
1978362656,7.033541e-05,2.8592563e-05,18108.908,77272.0,1893.841,7730.0,1,12375,567,513,70769,2016-06-24,William L. Jorgensen
726189334,6.9306196e-05,1.7197404e-05,2164.8374,6543.0,481.31668,824.0,1,12627,282,282,10642,2016-06-24,Erwin Chargaff
2107516206,6.746704e-05,3.3814867e-05,10160.322,45273.0,1833.1376,5697.0,1,12566,599,540,27458,2016-06-24,Arthur E. Martell
251934836,6.654987e-05,3.502564e-05,12456.976,37306.0,1128.8181,4500.0,1,12033,561,554,61768,2016-06-24,Jacob N. Israelachvili
1977171885,6.4940614e-05,2.3086995e-05,6665.054,24638.0,2416.31,5343.0,1,12489,556,530,32628,2016-06-24,Bert L. Vallee
2136386296,6.419041e-05,3.774158e-05,8263.264,56203.0,810.18585,5093.0,1,11457,946,905,188666,2016-06-24,Matthias Mann
719433869,6.380206e-05,2.8808732e-05,15639.054,49874.0,8311.3125,20391.0,1,12127,1237,1090,45630,2016-06-24,Dieter Seebach
2111611609,6.376637e-05,1.7419658e-05,3650.3928,14789.0,416.15158,1067.0,1,12431,174,173,18098,2016-06-24,Paul Doty
1970025938,6.365683e-05,2.9231423e-05,5534.4355,21190.0,4372.7104,27657.0,1,12512,920,920,11255,2016-06-24,Louis Fieser
2069008278,6.365241e-05,3.0547377e-05,14219.576,55990.0,2988.83,10841.0,1,11634,1231,1147,88932,2016-06-24,Allen J. Bard
20437350,6.3557374e-05,2.5462881e-05,15549.035,71972.0,1811.0521,5148.0,1,12072,504,474,85707,2016-06-24,Peter A. Kollman
2148786381,6.294479e-05,2.4061694e-05,5120.0737,22421.0,84.401985,626.0,1,12702,66,65,18607,2016-06-24,Klaus Weber
