AuthorId,PageRank,PageRank05,InDegreeStrength,InDegree,OutDegreeStrength,OutDegree,Gender,Rank,PaperCount,PaperFamilyCount,CitationCount,CreatedDate,DisplayName
2170156349,0.00062770915,0.0002456273,10571.277,10849.0,2100.9421,2071.0,1,12084,1219,1131,44876,2016-06-24,Richard B. Freeman
373049685,0.0006160527,0.0002905427,18882.861,15108.0,6772.162,3718.0,1,12163,822,755,33257,2016-06-24,Barry Eichengreen
2115544438,0.000604125,0.00020975964,10938.661,13449.0,1431.3486,1195.0,1,12295,217,195,32553,2016-06-24,Lawrence F. Katz
2055366780,0.0006009712,0.00024797124,11073.582,12393.0,961.2833,772.0,1,12850,271,256,17519,2016-06-24,Rudiger Dornbusch
2305642352,0.00060062186,0.00022326532,7094.5117,8171.0,314.91666,233.0,1,12604,411,409,27216,2016-06-24,James M. Buchanan
2096392297,0.0005943537,0.00025607093,15909.433,20050.0,2213.672,1317.0,1,12348,163,136,40490,2016-06-24,Jeremy C. Stein
2258818573,0.000588931,0.00040365284,20063.69,23337.0,1592.2084,1389.0,1,11763,282,256,90032,2016-06-24,Robert F. Engle
2709804858,0.00057671167,0.00027178985,18339.326,17702.0,1827.5992,1403.0,1,11928,186,158,43206,2017-06-30,Luigi Zingales
317508920,0.0005758791,0.00032429863,11897.824,22855.0,280.7361,414.0,1,10957,249,247,222978,2016-06-24,Daniel Kahneman
2144924962,0.00057311414,0.00020984546,14260.53,9506.0,2917.8333,1225.0,-1,13164,176,161,16105,2016-06-24,Lars E.O. Svensson
44657789,0.0005579069,0.00019828364,6260.662,11211.0,508.66666,513.0,1,12625,207,200,15130,2016-06-24,Franco Modigliani
74993031,0.0005549305,0.0002527921,18743.355,22821.0,2770.9346,2387.0,1,11997,443,371,47118,2016-06-24,Philippe Aghion
2108659890,0.00055441394,0.00019113322,13954.912,11911.0,2200.8472,731.0,1,12332,120,110,20881,2016-06-24,Robert G. King
149145658,0.0005515402,0.00016760695,6441.1436,5802.0,255.33333,234.0,1,13146,69,67,10360,2016-06-24,James A. Mirrlees
187321269,0.0005499612,0.0002132907,6211.207,8458.0,97.0,62.0,1,12380,96,93,28027,2016-06-24,Harold Demsetz
621481202,0.0005439288,0.00023084218,8662.692,8800.0,955.7262,585.0,1,12753,416,412,19944,2016-06-24,Jagdish N. Bhagwati
2504408715,0.00054380053,0.00021033213,7770.205,9801.0,159.70833,209.0,1,12840,39,38,17824,2016-08-23,Michael Spence
2232689747,0.0005364906,0.00031001336,23011.744,21278.0,3732.768,1776.0,1,11967,286,254,61571,2016-06-24,Ross Levine
2013475460,0.0005342532,0.0001723344,4646.5054,4631.0,211.83333,175.0,1,13127,123,123,10841,2016-06-24,Jack Hirshleifer
1981573856,0.00052587554,0.00020848111,7654.881,7917.0,1316.1292,1030.0,1,12715,512,489,25846,2016-06-24,Vernon L. Smith
217345985,0.00052566326,0.00022716053,13400.461,8245.0,1481.5555,741.0,1,12617,229,201,26512,2016-06-24,George J. Borjas
311816429,0.00052462454,0.00027682626,12488.358,13568.0,1326.4622,817.0,1,12643,185,157,28369,2016-06-24,Robert S. Pindyck
1989612598,0.0005209968,0.00020995871,7800.4165,8091.0,396.66666,159.0,1,13343,51,50,10725,2016-06-24,Jacob Mincer
2608176085,0.0005185854,0.000280152,8653.116,8476.0,813.25,419.0,0,13180,156,153,11592,2017-05-05,Bela Balassa
686670403,0.00051453017,0.00022396188,11191.629,11960.0,1086.8334,448.0,-1,12523,84,69,20543,2016-06-24,G. William Schwert
1493141467,0.00051192363,0.00010732113,1587.2916,1741.0,3.0,2.0,1,13711,109,108,3242,2016-06-24,Ragnar Frisch
2290069171,0.00051142636,0.00025507412,9792.306,15135.0,810.0139,829.0,1,11861,325,310,69245,2016-06-24,Richard R. Nelson
1389213,0.0005095522,0.00030887817,13411.387,14505.0,4323.079,2401.0,1,12625,410,397,32148,2016-06-24,Martin Ravallion
2187985802,0.00050949666,0.00022574088,7085.694,8056.0,0.0,0.0,1,13121,118,118,15084,2016-06-24,Alfred Marshall
151186395,0.0005076959,0.00013835762,3391.7507,3941.0,129.0,70.0,1,12505,48,46,14166,2016-06-24,Gerard Debreu
2117668619,0.0005006247,0.00029334667,10212.981,19721.0,85.416664,166.0,1,11010,212,209,186500,2016-06-24,Amos Tversky
2239436326,0.0004965827,0.00033962892,13264.936,15245.0,202.85417,181.0,1,12313,225,219,54815,2016-06-24,Douglass C. North
2022012124,0.0004940685,0.00024118311,8394.902,10610.0,10.313187,39.0,1,13113,280,278,13646,2016-06-24,Simon Kuznets
622018538,0.0004931742,0.00021772913,14611.933,15401.0,2744.0222,1882.0,1,11991,383,320,46394,2016-06-24,Edward L. Glaeser
1619741592,0.000492154,0.0001817972,7552.522,4908.0,552.3333,335.0,1,12345,709,686,25955,2016-06-24,Richard A. Posner
2286515946,0.0004891459,0.00022520368,14269.179,15227.0,1208.375,1004.0,1,12761,195,185,24860,2016-06-24,Stephen Nickell
2061888244,0.00048688104,0.00025163076,15303.838,18402.0,2464.0222,1591.0,0,12437,399,338,35157,2016-06-24,Carmen Reinhart
2150150885,0.00048284238,0.00024021958,15416.932,11504.0,5144.653,1555.0,1,12847,394,354,18576,2016-06-24,Sebastian Edwards
2153855188,0.00048183047,0.0002640228,17683.818,14850.0,1774.1152,1321.0,1,12561,142,118,39388,2016-06-24,James D. Hamilton
2251521749,0.00047906293,0.00022696474,13357.352,21549.0,789.14026,840.0,1,12579,194,154,38334,2016-06-24,Gene M. Grossman
175544710,0.00047870702,0.0001809092,6739.6484,10810.0,90.25,149.0,1,12655,87,83,21547,2016-06-24,David M. Kreps
