rND
0.12633697438950514
0.12325615287899734
0.1164355269576892
0.11614547588050463
0.12213256748558189
0.11536683894879382
0.12129597627705724
0.11564557109336074
0.11549192203191459
0.1162862304010351
0.11578091355618497
0.11621291542711346
0.11849567822253475
0.11803363581387363
0.1167283905142139
0.11608123468505446
0.11607107850593534
0.11787154782634983
0.11754825076369903
0.11717461252039398
