rND
0.11153507880119684
0.11346610484514
0.11369357766630597
0.1178780765600437
0.11277437798023865
0.10803680606452351
0.10852180790338178
0.11882007988455232
0.11223490412828359
0.1127319016693454
0.10882391112937638
0.11370457525144143
0.1096810643333253
0.1086423119267716
0.11376891227441613
0.11215901502677524
0.1118042298841756
0.10975960269494782
0.11322202165599293
0.10849249263130277
