rND
0.12798184845366076
0.12460376433220229
0.1172814917274071
0.11685206647671822
0.12249644025353679
0.11548807439337934
0.12167631968869518
0.11613601610388377
0.11594745455934022
0.11673128779728723
0.11613492269704463
0.11656766756121965
0.11876424272690618
0.11837657158466451
0.11695690093026608
0.11635198723890953
0.11635021411138649
0.11814903197409857
0.11772928988849837
0.11739437187632218
