rND
0.09376246745623089
0.10241768229614218
0.10393180657499128
0.11122907944808602
0.10741935458003943
0.10288500868855778
0.10371732823934357
0.11452430403176278
0.10783081870831615
0.10910259566126197
0.10542861489574047
0.11020183813250196
0.10716732000014438
0.10653409556789656
0.11141069914759154
0.10992343238867272
0.10956706792912765
0.10750260031188605
0.11091983476810265
0.10674395334922572
