AuthorId	PageRank	PageRank05	InDegreeStrength	InDegree	OutDegreeStrength	OutDegree	Gender	Rank
2638321539	1.3787405000000002e-06	1.9678519e-06	18.916666	65.0	91.416664	91.416664	1	17921
2638642515	5.399425e-07	1.096705e-06	1.3333334	13.0	22.0	22.0	1	16218
2639346030	5.6181926e-07	1.1212461e-06	3.3333333	14.0	9.5	9.5	0	17184
2639974484	4.9330635e-07	1.0320864e-06	0.5	1.0	4.5	4.5	1	19986
2641885792	9.940247e-07	1.4600803999999998e-06	10.0	34.0	27.833334000000004	27.833334000000004	0	18020
2644017029	6.611383e-07	1.2090496999999999e-06	16.25	35.0	158.5	158.5	1	18717
2644550485	1.3010483e-06	1.6410528999999999e-06	30.833334000000004	43.0	24.666666	24.666666	1	18456
2647827235	7.321081600000001e-07	1.1197462e-06	4.0	5.0	11.833333	11.833333	0	20005
2650138327	5.870043000000001e-07	1.1557116999999999e-06	0.75	6.0	2.0	2.0	0	18464
2650980242	6.4284663e-06	4.5722263e-06	165.75	354.0	89.666664	89.666664	0	15795
2653296503	5.826288399999999e-07	1.1260564e-06	2.0	5.0	19.0	19.0	1	20175
2653858946	2.7169502999999997e-06	2.0911414e-06	47.9	89.0	104.98333000000001	104.98333000000001	0	16602
2654589263	4.9266407e-07	1.0402688000000001e-06	0.5	2.0	10.416667	10.416667	1	19603
2661045324	4.591567e-06	3.2663756e-06	15.5	40.0	5.3333335	5.3333335	0	17395
2663359653	5.0390906e-07	1.0456705e-06	1.0	2.0	0.0	0.0	0	19674
2669178445	5.59086e-07	1.1193853999999998e-06	0.5	1.0	3.0	3.0	1	20298
2674364325	4.7988215e-07	1.0261032e-06	0.0	0.0	4.8333335	4.8333335	0	17517
2681531824	4.957508400000001e-07	1.0440411e-06	0.6666667	3.0	5.25	5.25	1	19016
2688858840	2.7584877e-06	2.7842195e-06	44.5	167.0	26.833334000000004	26.833334000000004	0	16239
2692822162	5.041323400000001e-07	1.0556312e-06	0.33333334	2.0	3.1111112000000003	3.1111112000000003	1	17122
2693827990	8.629058e-06	5.496284000000001e-06	167.625	396.0	97.0	97.0	1	15630
2695352162	4.7988215e-07	1.0261032e-06	0.0	0.0	4.0	4.0	1	18095
2697891189	6.0211386e-07	1.1116558e-06	1.5	3.0	40.5	40.5	1	19311
2699493850	4.7988215e-07	1.0261032e-06	0.0	0.0	9.875	9.875	1	17590
2699953237	4.7988215e-07	1.0261032e-06	0.0	0.0	0.5	0.5	1	19243
2700175603	4.7988215e-07	1.0261032e-06	0.0	0.0	1.0	1.0	1	17981
2707804597	7.080673e-07	1.2172219e-06	4.0	4.0	0.0	0.0	0	17279
2716180924	4.5098072e-06	2.4826559e-06	64.0	53.0	10.0	10.0	0	18308
2723402249	5.428421e-07	1.0793768e-06	1.6666666	8.0	4.3333335	4.3333335	0	18856
2734426613	9.089482700000001e-07	1.3438551999999999e-06	4.125	21.0	4.7083335	4.7083335	0	18225
2760943162	4.7988215e-07	1.0261032e-06	0.0	0.0	4.8333335	4.8333335	0	17201
2761871283	9.2854697e-07	1.3535083e-06	11.0	14.0	18.333334	18.333334	1	19504
2761967232	4.7988215e-07	1.0261032e-06	0.0	0.0	6.0	6.0	1	19922
2763778875	5.3755516e-06	6.148667000000001e-06	41.7	138.0	13.0	13.0	0	17293
2764006989	8.828799000000001e-07	1.4992775e-06	6.0	14.0	12.5	12.5	0	17186
2736709	5.588005e-07	1.1204046e-06	1.8333334	7.0	90.47222	90.47222	0	17390
6087880	6.745699499999999e-07	1.1126036e-06	5.0	8.0	13.75	13.75	1	17854
6246421	6.153555999999999e-07	1.1666956999999998e-06	9.0	8.0	65.5	65.5	0	15675
9462380	4.7988215e-07	1.0261032e-06	0.0	0.0	8.0	8.0	0	18495
10659863	4.7988215e-07	1.0261032e-06	0.0	0.0	3.8333333	3.8333333	1	16356
11538336	4.843491e-07	1.0308495999999999e-06	0.33333334	1.0	7.166666499999999	7.166666499999999	0	17845
12680865	1.8686335e-06	2.2488023e-06	19.8	97.0	6.45	6.45	0	16328
15694006	1.7725683000000002e-06	2.1963856e-06	19.166666	97.0	13.166667000000002	13.166667000000002	0	18032
19338586	1.4832773999999998e-06	1.9755657e-06	25.166666	158.0	111.96296000000001	111.96296000000001	0	17314
21099670	9.367823e-07	1.5440861999999999e-06	5.0	8.0	28.0	28.0	1	17864
21646335	1.507669e-06	1.9000162000000001e-06	30.275	83.0	193.44	193.44	1	16028
26788573	6.8304405e-07	1.2649133999999999e-06	4.7833333	32.0	30.733334000000003	30.733334000000003	0	15559
29322352	4.815420300000001e-07	1.0275984e-06	0.33333334	3.0	9.166667	9.166667	0	17542
32937412	4.7988215e-07	1.0261032e-06	0.0	0.0	0.75	0.75	0	16813
34714828	6.48806e-07	1.1958828000000001e-06	4.5	17.0	42.333332	42.333332	1	16352
37503981	7.013428e-07	1.2863038e-06	10.333333	17.0	163.91666999999998	163.91666999999998	1	17083
47961022	4.7988215e-07	1.0261032e-06	0.0	0.0	1.0	1.0	0	16684
55799585	5.1900486e-07	1.0603200000000002e-06	1.0	5.0	25.5	25.5	0	16510
59006202	5.213558e-07	1.0614498999999999e-06	1.0	3.0	13.166667000000002	13.166667000000002	1	17807
59965010	1.7249868e-06	2.3671419e-06	22.0	25.0	82.5	82.5	1	16952
60359509	1.2367079e-06	1.6374383e-06	10.0	28.0	26.333334000000004	26.333334000000004	0	17726
70705742	9.848752e-07	1.4760105e-06	4.0	4.0	8.0	8.0	1	15582
74766161	9.021725e-06	7.676812e-06	158.83333000000002	203.0	173.0	173.0	0	15582
75756396	9.144185000000001e-07	1.1893793e-06	6.4761906	29.0	35.52381	35.52381	1	18477
77352942	9.737890999999999e-06	1.0319838e-05	102.03333	140.0	2.0	2.0	1	14058
88451248	5.432475e-07	1.0982155e-06	3.0	10.0	98.833336	98.833336	0	18311
93248148	4.7988215e-07	1.0261032e-06	0.0	0.0	12.125	12.125	0	17445
95318316	9.309873000000001e-07	1.2802516e-06	11.166667	42.0	102.5	102.5	1	16909
98736903	8.143236400000001e-07	1.3768213e-06	9.5	32.0	21.5	21.5	0	15953
98927478	2.4053372000000003e-06	2.1917730000000002e-06	17.5	42.0	14.833332999999998	14.833332999999998	0	17168
103986410	5.5044586e-07	1.1037906000000001e-06	1.6666666	6.0	24.833334	24.833334	0	17052
112563259	4.937957e-07	1.0433971e-06	1.0	1.0	30.166665999999996	30.166665999999996	1	17030
114133657	1.0490623e-06	1.730374e-06	3.6666667	22.0	18.333334	18.333334	0	16988
119592649	4.9151026e-07	1.040729e-06	0.5	2.0	22.61111	22.61111	0	19609
121724046	4.7988215e-07	1.0261032e-06	0.0	0.0	4.0	4.0	1	18009
122120077	1.9322522e-06	2.2280594e-06	21.0	35.0	12.0	12.0	1	18379
122795677	0.00077819417	0.00025257005	6779.585	4070.0	1861.8792	1861.8792	0	12548
123666625	2.6539906e-06	1.9920661999999997e-06	34.25	90.0	129.97223	129.97223	1	16334
126304438	5.3815353e-07	1.0993963000000001e-06	1.0	1.0	20.0	20.0	0	18105
127972198	4.7988215e-07	1.0261032e-06	0.0	0.0	0.5	0.5	1	14978
128026696	1.0326148e-06	1.3652435e-06	11.5	18.0	103.833336	103.833336	1	15923
128186471	4.7988215e-07	1.0261032e-06	0.0	0.0	6.1666665	6.1666665	1	17268
128395116	1.0740073e-06	1.6518475000000002e-06	17.0	44.0	42.75	42.75	1	17473
129327185	6.927325599999999e-06	6.378212e-06	77.25	156.0	195.58333000000002	195.58333000000002	0	15103
129804336	5.138738e-07	1.0688575e-06	0.5	1.0	2.0	2.0	0	17293
137211877	3.0454296e-06	2.3459107999999996e-06	80.0	81.0	35.5	35.5	0	16248
145729637	2.2561549e-06	1.860799e-06	21.166666	124.0	64.416664	64.416664	0	16088
148311210	9.0153776e-07	1.2332170000000002e-06	3.0	4.0	0.0	0.0	1	17112
148988526	1.1717279999999999e-06	1.6289855e-06	9.5	20.0	5.0	5.0	0	16948
149715567	1.7785603999999997e-06	1.8312796e-06	43.55	126.0	153.825	153.825	1	16541
157539831	4.8277593e-07	1.0292781e-06	0.5	2.0	63.41666800000001	63.41666800000001	1	18036
158502998	6.582473000000001e-07	1.2235649e-06	1.9226191000000004	31.0	3.1324406000000002	3.1324406000000002	1	16724
164349042	4.9443696e-07	1.0441844e-06	2.0	1.0	57.75	57.75	0	18174
167397649	6.093741999999999e-07	1.1726893999999999e-06	1.0	1.0	4.0	4.0	1	17052
169340939	4.7988215e-07	1.0261032e-06	0.0	0.0	2.0	2.0	0	16894
171326010	4.910404000000001e-07	1.0384094e-06	1.0	4.0	26.11111	26.11111	0	16822
172573048	1.3753818000000001e-05	5.933647599999999e-06	354.83333999999996	372.0	603.0417	603.0417	1	16101
175338187	4.994187e-07	1.0388881999999999e-06	0.5	1.0	4.5	4.5	0	17930
186129520	7.799726e-07	1.2944741000000001e-06	9.333333	16.0	55.79166800000001	55.79166800000001	0	17170
187441016	5.2761663e-07	1.0736052e-06	1.6666666	10.0	40.27778	40.27778	0	18345
188188871	5.15138e-07	1.0699651999999999e-06	0.5	2.0	8.166667	8.166667	0	18252
198116843	8.46866e-07	1.2417679e-06	4.625	22.0	14.958332999999998	14.958332999999998	1	16772
202815986	2.1905305e-06	2.4230782999999998e-06	59.0	64.0	87.833336	87.833336	1	17802
206120550	1.1310233999999998e-06	1.4400662e-06	11.944445	61.0	38.666668	38.666668	1	16702
208266471	5.694144499999999e-07	1.1220026000000001e-06	3.0	4.0	10.0	10.0	0	19506
209922314	1.0231750999999999e-06	1.6735667e-06	11.666667	28.0	71.94444	71.94444	1	15772
220413141	1.9640153999999997e-06	2.7089684e-06	9.0	20.0	33.0	33.0	0	15755
223147405	2.2059526e-06	1.9843385e-06	80.541664	125.0	360.5	360.5	1	16728
228110560	9.168080999999999e-07	1.3938467e-06	8.458333	44.0	40.208332	40.208332	1	17832
228741070	1.1303915e-06	1.699847e-06	8.0	26.0	6.5	6.5	1	15438
229533163	5.616049599999999e-07	1.1282099e-06	2.0	5.0	18.25	18.25	0	16082
235447343	5.1841266e-07	1.0527403000000002e-06	3.0	4.0	29.0	29.0	0	18708
242311925	3.3686795e-06	3.191039e-06	63.616665000000005	276.0	95.094444	95.094444	0	15892
247516127	7.18387e-07	1.3073733e-06	3.0666666	17.0	15.616667000000001	15.616667000000001	0	18440
251131147	4.987636e-07	1.0420097e-06	1.0	4.0	24.5	24.5	0	17369
254302539	7.524313e-07	1.163179e-06	9.208333	44.0	26.333334000000004	26.333334000000004	0	16188
256063288	5.695443e-07	1.1106503000000001e-06	1.3888888000000001	23.0	9.826389	9.826389	1	17260
271203223	1.5521864e-06	2.260179e-06	4.236519	34.0	58.692074	58.692074	0	16657
273707682	1.9777226e-06	2.4568539999999997e-06	11.583333	50.0	12.333333	12.333333	1	15172
283968726	5.3923094e-07	1.0975255e-06	1.9166666	11.0	6.25	6.25	1	17693
285670765	0.00021674084	8.161412599999999e-05	2199.1597	2691.0	665.5653	665.5653	1	13086
292776630	4.704569e-06	2.6634623e-06	131.5	182.0	458.41666	458.41666	0	16590
303737700	9.687548e-07	1.5102693e-06	10.861111	39.0	34.25	34.25	0	15148
306875840	7.4400447e-07	1.3567525000000001e-06	1.6666666	15.0	12.5	12.5	1	15209
324631533	1.3402059e-05	1.1106295500000002e-05	84.083336	170.0	28.0	28.0	0	15143
337741090	6.233071300000001e-07	1.0914115e-06	4.0833335	19.0	74.47222	74.47222	0	17022
338035643	5.263893e-07	1.0823546e-06	0.5	2.0	5.1666665	5.1666665	1	14940
339628204	6.176688299999999e-07	1.1890478999999999e-06	2.3333333	17.0	19.566668	19.566668	1	15777
341658562	4.9172786e-07	1.0365309e-06	1.0	3.0	28.888890000000004	28.888890000000004	0	17389
433190986	4.848284999999999e-07	1.0300586e-06	0.25	2.0	2.25	2.25	1	18021
457321888	1.8953056e-06	2.308192e-06	41.25	67.0	40.5	40.5	0	15934
470747145	1.9596800000000002e-05	1.5542966e-05	351.71243	1022.0	317.38196	317.38196	0	14563
504366188	5.270382e-07	1.0831089e-06	1.0	1.0	9.5	9.5	0	17572
555359140	2.6715452e-06	2.8050232999999996e-06	48.4	133.0	56.31111	56.31111	0	16637
602796107	5.806558000000001e-07	1.148826e-06	2.5	7.0	52.66666800000001	52.66666800000001	1	16596
645119801	1.959251e-05	1.1622455500000001e-05	142.0	246.0	29.166665999999996	29.166665999999996	1	16309
662962526	9.838478e-07	1.6203469999999998e-06	4.0	11.0	18.0	18.0	0	16257
680690283	3.9040447e-06	3.135129e-06	39.5	103.0	21.0	21.0	1	14784
681427377	4.7988215e-07	1.0261032e-06	0.0	0.0	1.0	1.0	0	16920
682132518	4.7988215e-07	1.0261032e-06	0.0	0.0	7.895833500000001	7.895833500000001	0	16785
703244223	4.7988215e-07	1.0261032e-06	0.0	0.0	1.0	1.0	1	17052
704229643	1.8986647e-06	2.3942416e-06	1.0	4.0	1.0	1.0	1	16483
710048082	6.44457e-07	1.1149613000000001e-06	4.0	19.0	14.583332999999998	14.583332999999998	1	18233
716335568	6.33652e-05	3.2906228000000003e-05	1398.3944	1116.0	525.0	525.0	0	14774
719150925	1.5255562e-06	2.023978e-06	6.0	21.0	2.0	2.0	1	17717
722589427	1.1858638999999999e-06	1.3928377e-06	16.166666	75.0	6.0	6.0	0	16762
725430541	7.737602e-06	5.737046e-06	116.58333600000002	382.0	48.333332	48.333332	1	15238
726370612	1.2841471e-06	1.8766398000000001e-06	42.694443	147.0	102.416664	102.416664	0	15777
764226754	1.2395387999999999e-06	1.3177254e-06	14.0	31.0	4.0	4.0	1	15884
849145680	7.662869000000001e-07	1.2186974e-06	7.5	31.0	18.0	18.0	1	16490
1047610062	4.7988215e-07	1.0261032e-06	0.0	0.0	4.25	4.25	0	16667
1082085848	2.5814617999999997e-06	3.239175e-06	105.0	214.0	439.58334	439.58334	0	16695
1146012970	6.388289e-07	1.1934603e-06	1.75	13.0	1.25	1.25	0	18273
1197454091	5.212967000000001e-07	1.0701461e-06	0.5	4.0	1.5	1.5	0	16955
1207039067	4.7988215e-07	1.0261032e-06	0.0	0.0	1.0	1.0	0	17935
1208234104	1.4685303000000002e-06	1.8727817e-06	21.738094	63.0	18.75	18.75	1	17526
1218742781	2.7047089999999997e-06	3.4077532000000003e-06	22.545238	114.0	28.326190000000004	28.326190000000004	1	15876
1264145955	9.926854e-07	1.4569812e-06	16.0	20.0	65.166664	65.166664	0	18547
1271762549	9.415722e-07	1.4933189e-06	8.0	25.0	9.5	9.5	1	15856
1324194371	6.05224e-07	1.135399e-06	2.5	6.0	19.277779000000002	19.277779000000002	0	17693
1391618445	5.108638599999999e-07	1.0616495000000001e-06	0.8333333	4.0	3.0	3.0	1	18703
1425340842	5.0522294e-07	1.0542419e-06	0.75	8.0	25.333334	25.333334	0	17464
1436618160	1.6425461999999998e-06	2.134131e-06	20.109524	104.0	20.570833	20.570833	0	16948
1443787494	5.4799614e-07	1.0826358e-06	1.8333334	10.0	7.5	7.5	0	16809
1487016243	5.554640600000001e-07	1.090899e-06	4.0	9.0	20.833334	20.833334	0	18811
1520018798	4.7988215e-07	1.0261032e-06	0.0	0.0	1.75	1.75	0	16438
1527106122	7.268836e-07	1.226741e-06	8.25	17.0	46.25	46.25	1	17928
1532509758	7.388175600000001e-07	1.2212773999999998e-06	8.0	41.0	60.08333199999999	60.08333199999999	0	17589
1579942512	4.7988215e-07	1.0261032e-06	0.0	0.0	1.75	1.75	1	16670
1582717137	4.783246400000001e-06	4.4106e-06	150.56667	482.0	217.16667	217.16667	1	16293
1615447775	1.0902273999999998e-06	1.5324784e-06	14.805554999999998	59.0	32.083332	32.083332	1	15093
1619077920	6.192425e-07	1.1193949999999999e-06	3.75	5.0	39.229168	39.229168	1	16933
1622387403	1.6830796000000001e-06	1.9348633e-06	29.5	72.0	245.44444	245.44444	0	16044
1628935978	7.110247700000001e-07	1.2007846e-06	6.825	34.0	67.65	67.65	1	16586
1634120561	4.7988215e-07	1.0261032e-06	0.0	0.0	0.5	0.5	0	16178
1636115378	7.674377e-07	1.3278298000000001e-06	5.0	13.0	28.0	28.0	1	15836
1657786716	2.2830472999999996e-06	2.6406633e-06	24.666666	42.0	3.0	3.0	0	14404
1660509987	2.8760694000000003e-06	2.8905599999999996e-06	13.5	43.0	11.0	11.0	1	14883
1686760095	4.7988215e-07	1.0261032e-06	0.0	0.0	3.25	3.25	1	17161
1690906828	5.1081634e-07	1.0406683e-06	1.0	3.0	10.5	10.5	0	13370
1694940915	4.7988215e-07	1.0261032e-06	0.0	0.0	0.5	0.5	0	15970
1749819709	1.6864007e-06	1.7634533000000001e-06	40.833332	80.0	104.416664	104.416664	1	16394
1772303699	4.7988215e-07	1.0261032e-06	0.0	0.0	6.0	6.0	0	16544
1774581132	5.088511e-07	1.06162e-06	1.0	5.0	20.61111	20.61111	0	18004
1776565806	7.684138e-07	1.385789e-06	1.6666666	18.0	4.6666665	4.6666665	0	17539
1778670768	4.7988215e-07	1.0261032e-06	0.0	0.0	1.0	1.0	1	18505
1782330194	4.7988215e-07	1.0261032e-06	0.0	0.0	9.75	9.75	1	17546
1783272067	4.8935453e-07	1.0342361e-06	0.5	1.0	1.5	1.5	1	16687
1810195713	6.21335e-07	1.2006454e-06	3.0	11.0	14.5	14.5	1	16348
1826463397	6.471840999999999e-07	1.2176886e-06	1.4285715	7.0	5.6666665	5.6666665	0	16439
1829059842	5.786891e-07	1.1333881e-06	1.5	4.0	1.0	1.0	1	16315
1830037898	7.2965435e-07	1.3112577e-06	7.0	16.0	52.80555699999999	52.80555699999999	1	16765
1830317010	3.788348e-06	4.0284126e-06	99.0	213.0	67.333336	67.333336	0	16477
1837326509	1.3611376000000002e-06	2.0109628e-06	6.666666499999999	18.0	9.166667	9.166667	0	17522
1841144814	7.12661e-07	1.1682179e-06	5.0	6.0	11.0	11.0	1	17105
1851267858	5.6852866e-07	1.0780875e-06	4.0	7.0	102.666664	102.666664	0	17654
1853372031	6.206607e-07	1.197145e-06	5.111111	12.0	26.666665999999996	26.666665999999996	0	19228
1886272200	6.1442955e-07	1.0779808999999998e-06	1.8	12.0	5.766667	5.766667	1	16740
1889663596	2.1762091e-06	2.4061246e-06	42.333332	57.0	115.66666399999998	115.66666399999998	0	16470
1889961365	4.7988215e-07	1.0261032e-06	0.0	0.0	35.5	35.5	1	17760
1895877099	1.0549863000000001e-06	1.2987994000000001e-06	10.25	49.0	34.72222	34.72222	1	17299
1898507006	1.399457e-06	1.4670363e-06	9.5	14.0	64.22222	64.22222	1	17359
1898518147	6.4106365e-07	1.2203338e-06	2.3	6.0	6.55	6.55	1	19133
1899207644	2.6772036000000003e-06	2.4281646000000002e-06	52.333332	65.0	23.5	23.5	0	18433
1906644932	4.7988215e-07	1.0261032e-06	0.0	0.0	5.0	5.0	0	17196
1909751522	4.0237487e-06	3.3529727000000004e-06	73.333336	159.0	81.75	81.75	0	17271
1910160507	2.1947083e-06	2.6557382e-06	32.61111	72.0	97.875	97.875	0	16513
1914547080	3.7300829e-06	3.7563167999999995e-06	120.5	135.0	232.83333	232.83333	0	16519
1915798251	6.502115e-07	1.2162444e-06	2.0	6.0	12.25	12.25	1	18380
1924167308	9.512350500000001e-07	1.4544281e-06	4.5	11.0	1.5	1.5	1	16435
1924644858	5.0280509999999995e-06	3.8352120000000005e-06	83.75	159.0	26.666665999999996	26.666665999999996	1	15265
1925697595	3.2694812999999997e-06	2.3804896000000003e-06	73.958336	191.0	119.01388500000002	119.01388500000002	0	16703
1927701889	6.883945e-06	6.5375602e-06	197.5	496.0	236.58333	236.58333	1	16293
1929885813	5.541811600000001e-07	1.1095038000000002e-06	1.5	7.0	29.145834000000004	29.145834000000004	1	17946
1945368596	4.7988215e-07	1.0261032e-06	0.0	0.0	0.6666667	0.6666667	0	13407
1946941291	5.834008299999999e-07	1.1290496e-06	1.6666666	7.0	7.333333500000001	7.333333500000001	0	18839
1953025186	1.8065283e-06	2.477818e-06	27.5	86.0	23.75	23.75	0	16160
1953241553	4.874856e-07	1.0346481e-06	0.625	3.0	6.3333335	6.3333335	1	16650
1956920333	4.7988215e-07	1.0261032e-06	0.0	0.0	0.5	0.5	0	17182
1965710863	6.6315624e-07	1.2240694e-06	5.0	11.0	46.5	46.5	1	19575
1966010887	4.7988215e-07	1.0261032e-06	0.0	0.0	0.75	0.75	1	19837
1967373236	5.346113e-07	1.0947798999999998e-06	0.5	3.0	0.0	0.0	1	18324
1967925057	1.023452e-05	8.368433999999999e-06	151.25833	644.0	262.2375	262.2375	1	14617
1969405741	4.7988215e-07	1.0261032e-06	0.0	0.0	0.4	0.4	0	18506
1969587008	1.1477695e-06	1.6437843e-06	3.0	12.0	2.6666667	2.6666667	1	15484
1969947029	6.9106414e-07	1.2504498999999999e-06	0.6666667	7.0	2.7333333	2.7333333	0	17191
1971159123	1.8515735e-06	2.3560121000000002e-06	30.416665999999996	82.0	89.666664	89.666664	0	15508
1971839390	1.9728343e-06	1.7125418e-06	8.666667	25.0	24.666666	24.666666	0	18018
1975110142	1.7446426e-06	2.2129796000000004e-06	9.083333	35.0	9.166667	9.166667	0	15588
1975124854	4.7988215e-07	1.0261032e-06	0.0	0.0	3.0	3.0	0	18364
1976172627	4.999534400000001e-07	1.0434138e-06	1.6666666	5.0	10.333333	10.333333	0	17526
1976995427	6.108383000000001e-07	1.1668161000000002e-06	1.625	11.0	2.0	2.0	0	15399
1979486298	4.7988215e-07	1.0261032e-06	0.0	0.0	4.5	4.5	0	16136
1980284047	4.925325e-07	1.0405145000000001e-06	0.5	2.0	9.916667	9.916667	1	17371
1980605113	4.1666033e-05	4.2891234999999996e-05	317.16666000000004	602.0	34.666668	34.666668	0	11968
1981397948	4.7988215e-07	1.0261032e-06	0.0	0.0	4.8333335	4.8333335	0	18420
1981549209	7.817775e-07	1.3983833000000002e-06	5.5	7.0	61.94444300000001	61.94444300000001	1	15988
1982094995	2.9318442000000003e-06	3.3346384e-06	14.25	45.0	5.5	5.5	1	13937
1982863417	9.728984e-07	1.5934145000000001e-06	6.666666499999999	12.0	15.333332999999998	15.333332999999998	1	17270
1982967034	1.1888353e-06	1.5129133999999999e-06	15.833332999999998	59.0	102.5	102.5	1	16698
1983310089	4.7988215e-07	1.0261032e-06	0.0	0.0	4.0	4.0	1	17038
1984461885	5.485681999999999e-07	1.1080967e-06	2.0	4.0	4.0	4.0	0	16567
1985728022	9.4572715e-07	1.514677e-06	5.0	7.0	33.11111	33.11111	1	17381
1986204690	8.847354e-06	5.512716e-06	173.41666999999998	350.0	443.52777000000003	443.52777000000003	0	16035
1986431443	6.119401e-07	1.1745346e-06	4.0833335	16.0	14.75	14.75	1	17061
1986882368	5.3134954e-07	1.0453638999999999e-06	1.0	2.0	38.166668	38.166668	1	17763
1987479117	4.882229e-07	1.0331183e-06	1.0	1.0	0.0	0.0	1	16931
1989610457	1.0327092e-06	1.5818717e-06	9.333333	12.0	6.0	6.0	1	17181
1989699385	5.8032015e-07	1.1322011000000001e-06	1.6666666	10.0	9.0	9.0	1	17294
1989739437	8.2463436e-07	1.4327426e-06	2.5	6.0	2.5	2.5	0	17361
1991263485	4.7988215e-07	1.0261032e-06	0.0	0.0	1.5	1.5	1	19316
1992412640	6.2964375e-07	1.0759353999999998e-06	0.5	2.0	8.5	8.5	1	17224
1992710956	5.5849097e-05	4.5707657e-05	972.1532	2725.0	431.2972	431.2972	0	13829
1992921483	4.983449500000001e-07	1.0493255e-06	0.2	2.0	0.4	0.4	0	17825
1993354843	1.8489477e-06	2.0396383e-06	46.916668	82.0	43.583332	43.583332	0	16526
1993837008	4.7988215e-07	1.0261032e-06	0.0	0.0	4.0	4.0	0	18194
1994023050	6.087730999999999e-07	1.1862413e-06	3.6666667	15.0	55.77778000000001	55.77778000000001	0	18636
1994035337	1.3215653e-06	1.8933438e-06	14.0	45.0	26.833334000000004	26.833334000000004	0	15772
1996976294	1.4443505e-06	1.9616373e-06	25.25	75.0	124.69443999999999	124.69443999999999	0	16444
1999674767	7.81554e-07	1.3671091000000002e-06	14.208332999999998	59.0	82.0	82.0	1	16378
1999969390	1.7334227e-05	1.2312765999999999e-05	329.75	680.0	356.77777000000003	356.77777000000003	1	15570
2000457402	4.7988215e-07	1.0261032e-06	0.0	0.0	27.222221	27.222221	0	15253
2001631313	4.7988215e-07	1.0261032e-06	0.0	0.0	2.0	2.0	1	17887
2002696530	3.4539402999999997e-06	3.3271384999999998e-06	36.333332	117.0	35.916668	35.916668	1	14391
2002992661	4.7988215e-07	1.0261032e-06	0.0	0.0	0.75	0.75	1	18417
2006400411	2.2551935e-06	1.7634441e-06	25.283333	76.0	63.35	63.35	0	16586
2007597023	7.353458000000001e-07	1.269166e-06	2.0	6.0	2.0	2.0	0	17510
2008165820	1.5680950000000001e-06	2.2084275e-06	13.5	48.0	0.2	0.2	1	15780
2009709221	4.7988215e-07	1.0261032e-06	0.0	0.0	2.0	2.0	0	16066
2011667315	1.2549996999999998e-06	1.632738e-06	13.5	34.0	31.770834000000004	31.770834000000004	1	16826
2013515134	4.9750327e-07	1.0474347e-06	3.5	3.0	57.5	57.5	0	16400
2013698915	5.4933975999999995e-06	4.935551e-06	34.625	112.0	8.5	8.5	1	16023
2014935771	5.4448014e-07	1.1028325e-06	5.5	17.0	67.27778	67.27778	1	18282
2015142683	9.878482e-07	1.5954318999999999e-06	7.5	26.0	45.291668	45.291668	0	16052
2015792137	4.7988215e-07	1.0261032e-06	0.0	0.0	4.6666665	4.6666665	1	19442
2016318217	5.944205e-07	1.1564515e-06	4.5	13.0	60.41666800000001	60.41666800000001	1	16716
2017271681	4.858372e-06	2.7088285999999998e-06	0.53333336	6.0	0.53333336	0.53333336	0	19094
2019713263	9.80813e-07	1.2619611e-06	14.611111	52.0	78.44444	78.44444	0	16584
2020228127	1.3694286e-06	1.903101e-06	33.381943	122.0	159.44444	159.44444	1	16200
2020545005	4.7988215e-07	1.0261032e-06	0.0	0.0	0.33333334	0.33333334	1	15967
2020757768	8.84254e-06	7.4538616e-06	80.666664	170.0	46.0	46.0	1	15505
2022022017	7.298235e-07	1.271551e-06	1.6666666	9.0	0.0	0.0	0	15925
2022195802	1.2541649e-06	1.9526814999999998e-06	8.0	7.0	57.0	57.0	0	16991
2022996094	1.5925808999999998e-06	1.7954536000000002e-06	22.583334	83.0	73.30556	73.30556	0	16413
2023864312	4.7988215e-07	1.0261032e-06	0.0	0.0	3.4	3.4	1	16907
2024190383	2.4335897999999997e-06	2.7533749999999997e-06	32.333332	110.0	114.95833600000002	114.95833600000002	0	16321
2025828103	1.699201e-06	2.1720946000000002e-06	5.0	15.0	38.0	38.0	1	18802
2026337720	4.4183766e-06	3.6139587999999997e-06	99.25	182.0	258.625	258.625	1	16584
2027064051	5.088596e-07	1.0602743000000002e-06	0.5	2.0	7.5	7.5	1	18382
2027086049	5.10108e-07	1.0465677e-06	1.3333334	6.0	24.38889	24.38889	0	18780
2027181144	6.598280600000001e-07	1.1284588000000001e-06	2.5	8.0	19.333334	19.333334	1	18244
2027304790	4.4121407e-06	3.4731684e-06	72.333336	98.0	57.0	57.0	0	17158
2029278514	4.857828299999999e-07	1.029389e-06	1.0	1.0	45.0	45.0	1	18241
2030494352	5.1304903e-07	1.061294e-06	1.6666666	6.0	16.166666	16.166666	1	16936
2030658551	4.861858499999999e-07	1.030294e-06	0.33333334	2.0	37.13889	37.13889	1	18880
2033784179	5.814491e-07	1.091374e-06	1.0	1.0	0.0	0.0	1	19260
2034550308	2.4620497e-06	2.1561048e-06	65.18056	225.0	162.81944	162.81944	1	15854
2035240876	6.5508755e-07	1.1974258e-06	7.5	14.0	15.5	15.5	1	17381
2036271114	5.2299794e-07	1.0801798e-06	0.75	3.0	1.5	1.5	0	17072
