node_id,closeness,betweenness,pagerank,eigenvector,gender
2712013069,0.3256601218686527,0.037160950038833275,0.007015414016584677,0.11094934932857342,1
2645939139,0.3428367783321454,0.07534866296713874,0.008759743054199172,0.14347556716162926,1
2628687125,0.3276566757493188,0.04842055502957011,0.0066199841321295735,0.1335106400022424,1
2584076595,0.23304263565891473,0.005561947037072255,0.0030065334052464085,0.011838195635848668,1
2197969222,0.3586875466070097,0.08031648411313332,0.011033250482462294,0.1932581799638477,1
2407131562,0.3720030935808198,0.1347783135936279,0.01854893835706942,0.21976022174341645,1
2667279762,0.35212298682284043,0.09538530148513356,0.011026354739889159,0.18439327580561626,0
2568769671,0.3643939393939394,0.06959677205161191,0.00911097618123746,0.20689147907517152,0
2516584669,0.29987531172069826,0.02134005868697955,0.004142620044144684,0.06495361676180117,1
2136292850,0.3611111111111111,0.10183984363680647,0.012349190845029858,0.2139787295993034,0
2311915890,0.30327868852459017,0.03098938905452038,0.004762012867900857,0.08884610947602918,0
2574376341,0.3477946493130875,0.04607958344698121,0.005098637522127351,0.17227397596735877,1
2398713799,0.30443037974683546,0.02667776684028569,0.003958076068223711,0.08320469026467919,1
2170886940,0.3052030456852792,0.020513878647451935,0.004056548357949914,0.09166013381019669,0
2442685316,0.3129472999349382,0.03301592081054422,0.004844784417411698,0.11834036929585923,0
2667976094,0.3480463096960926,0.0867960819198243,0.009213448926487662,0.1576423015863891,0
2705298369,0.275802752293578,0.005312087792376168,0.0012326544586403472,0.04278735555532853,0
2626568065,0.30892742453436095,0.030602149254576362,0.005471481655141614,0.08006419553643576,1
2017489135,0.3193891102257636,0.026431713638966795,0.0052354560498324605,0.11470462604882395,0
2698261612,0.31896551724137934,0.03307707312017565,0.007310914053801424,0.1090660538236382,1
2120740697,0.32434254888739045,0.02368034679117424,0.005168108150163691,0.11754155651910127,1
2503886952,0.27329545454545456,0.0059330048273289054,0.0021269712216632807,0.046362019216189924,0
1985051872,0.32478055367994596,0.04834156719263282,0.010486166627095075,0.12406638981681524,0
2720256652,0.2941896024464832,0.02906337994451397,0.004347583583020884,0.04995146934438662,1
2648359013,0.30992268041237114,0.010443578120687311,0.0028580125653215097,0.09283196571122775,0
2763184330,0.30500951173113505,0.024227593622009172,0.0042560288060866725,0.08364330792571675,1
2291385674,0.2527588018917499,0.010977367114731655,0.003702539602159348,0.022594257052455574,0
2124389000,0.3389711064129669,0.04095079549736425,0.006312236020924408,0.14599799798002291,1
2721387369,0.323252688172043,0.020113983829269325,0.00482800341007771,0.12169177247616862,1
1983971280,0.2531578947368421,0.012561500018165438,0.00257232780084343,0.018997251066875897,1
2403676872,0.31092436974789917,0.022781884750540514,0.006407809459631616,0.0925631522957302,1
2622553110,0.29347162904209884,0.017707615691172823,0.0032901117189757913,0.06771745306177221,1
2660308668,0.28294117647058825,0.02049278794638918,0.0037260622126675694,0.048136061637179525,0
2644768445,0.3077415227127319,0.006997726197503901,0.002257830833961996,0.08420200772661966,1
2058743882,0.2711386696730552,0.003459606751353342,0.001475285929090941,0.03702809987720925,0
2241352750,0.2715979672501412,0.003623278014061672,0.001341550764096186,0.03920200607479957,1
558405977,0.2972805933250927,0.05174380847710768,0.006726781495685685,0.06770681760620093,1
2714999516,0.27691421991940124,0.014460491113360986,0.004581629060767254,0.04858641465668537,1
2702035394,0.3170731707317073,0.005035268326353718,0.00249825224352366,0.11652015057884967,1
2712496749,0.2856294536817102,0.008873420779223392,0.0025985001242918317,0.052492267874220754,0
2677587030,0.284111045481394,0.0089742763742907,0.002355836512337286,0.0489513924487951,1
2640981244,0.3036616161616162,0.019345234593521093,0.005893166209154003,0.078864823462529,1
2480658237,0.2831077104178929,0.011514885608873695,0.004132313175473103,0.05100290196967455,1
2582300632,0.25832438238453276,0.003812320885909936,0.0009842104645120951,0.02256663517795191,1
2656136277,0.2778740612362796,0.010590174725389813,0.0024027706156802948,0.04009340496075479,1
2328490535,0.27723342939481266,0.007638901037222853,0.0032184178754768845,0.036869709768889786,1
2671464512,0.2764367816091954,0.01129155387538673,0.004567018951947292,0.05486441031353073,1
2720665328,0.29673041332510797,0.01765630423037758,0.003844822203285258,0.06554123721678821,0
2108263635,0.2978328173374613,0.007374684257696706,0.003749625528289648,0.06414392553945285,1
2635167833,0.2915151515151515,0.0163752587476296,0.004817609478319054,0.0633832677333163,1
2670258529,0.296,0.0032564469565013756,0.0020246729069048233,0.07331713867996179,1
268193598,0.24428643981716608,0.0074737596620533305,0.0027100901977011433,0.017333941192484627,0
2549104127,0.302706104468219,0.012863995788137938,0.00289548126732534,0.07288261234963837,0
2538555096,0.30404551201011376,0.019966637089787003,0.00290602389429931,0.08289764876487107,1
2565024728,0.25422832980972515,0.006671160090823902,0.0018211471918305052,0.02674544706281013,1
2714880728,0.28888888888888886,0.016975190391243847,0.005268874515895633,0.06315495525809443,0
2708559066,0.30833333333333335,0.016772416217771917,0.006470183804620603,0.08025343708373314,0
2344475303,0.2791642484039466,0.012911497797253013,0.0032014828580609516,0.04729777197951814,0
2723485803,0.2915151515151515,0.007213464332747289,0.002310470560298654,0.05466846235979264,1
1980298063,0.2712915961646926,0.009681152338517065,0.00250489618321809,0.04503268102830358,1
2409977475,0.2899336949969861,0.010844145308032608,0.004001643342166463,0.054924430466512804,1
2702181857,0.18199016269390844,0.0018837091570883036,0.0010150189900283305,0.0012841653165105889,1
